symbol,percent_return,prev_high,prev_low,prev_close,PIVOT,RES1,RES2,RES3,SUP1,SUP2,SUP3
BPCL,-0.3,371.75,364.3,368.0,368.02,371.74,375.47,379.19,364.29,360.57,356.84
BRITANNIA,-0.22,4818.6,4770.0,4798.95,4795.85,4821.7,4844.45,4870.3,4773.1,4747.25,4724.5
BSOFT,1.9,434.75,420.3,433.8,429.62,438.94,444.07,453.39,424.49,415.17,410.04
CANBK,0.0,332.15,324.5,327.25,327.97,331.44,335.62,339.09,323.79,320.32,316.14
CANFINHOME,0.77,731.9,715.7,727.25,724.95,734.2,741.15,750.4,718.0,708.75,701.8
CHAMBLFERT,-1.97,275.45,266.45,268.5,270.13,273.81,279.13,282.81,264.81,261.13,255.81
CHOLAFIN,-2.63,1106.2,1051.0,1070.45,1075.88,1100.76,1131.08,1155.96,1045.56,1020.68,990.36
CIPLA,-0.21,1178.95,1150.0,1165.85,1164.93,1179.86,1193.88,1208.81,1150.91,1135.98,1121.96
COALINDIA,-1.92,235.1,229.45,230.05,231.53,233.61,237.18,239.26,227.96,225.88,222.31
COFORGE,0.17,4793.9,4710.0,4765.25,4756.38,4802.76,4840.28,4886.66,4718.86,4672.48,4634.96
COLPAL,0.02,2013.5,1970.6,1994.6,1992.9,2015.2,2035.8,2058.1,1972.3,1950.0,1929.4
CONCOR,1.41,691.0,673.5,688.95,684.48,695.46,701.98,712.96,677.96,666.98,660.46
COROMANDEL,0.69,1039.1,1017.05,1034.05,1030.07,1043.09,1052.12,1065.14,1021.04,1008.02,998.99
CROMPTON,1.78,295.2,285.6,292.15,290.98,296.36,300.58,305.96,286.76,281.38,277.16
CUB,-0.04,131.65,129.7,130.9,130.75,131.8,132.7,133.75,129.85,128.8,127.9
CUMMINSIND,-0.99,1915.65,1875.0,1881.05,1890.57,1906.14,1931.22,1946.79,1865.49,1849.92,1824.84
DABUR,-1.87,562.0,545.65,555.05,554.23,562.81,570.58,579.16,546.46,537.88,530.11
DALBHARAT,-0.55,1978.6,1937.8,1972.85,1963.08,1988.36,2003.88,2029.16,1947.56,1922.28,1906.76
DEEPAKNTR,0.63,2031.95,1991.0,2025.95,2016.3,2041.6,2057.25,2082.55,2000.65,1975.35,1959.7
DELTACORP,-4.69,190.0,181.1,187.85,186.32,191.54,195.22,200.44,182.64,177.42,173.74
DIVISLAB,0.97,3764.8,3690.2,3726.3,3727.1,3764.0,3801.7,3838.6,3689.4,3652.5,3614.8
DIXON,7.66,4485.0,4091.0,4443.35,4339.78,4588.56,4733.78,4982.56,4194.56,3945.78,3800.56
DLF,-1.06,496.5,484.2,488.35,489.68,495.16,501.98,507.46,482.86,477.38,470.56
DRREDDY,-0.02,5734.0,5621.5,5659.5,5671.67,5721.84,5784.17,5834.34,5609.34,5559.17,5496.84
EICHERMOT,1.41,3385.0,3301.35,3379.7,3355.35,3409.35,3439.0,3493.0,3325.7,3271.7,3242.05
ESCORTS,-1.88,2598.0,2530.0,2549.5,2559.17,2588.34,2627.17,2656.34,2520.34,2491.17,2452.34
EXIDEIND,-1.06,260.35,251.75,256.9,256.33,260.91,264.93,269.51,252.31,247.73,243.71
FEDERALBNK,-0.45,132.95,130.75,132.15,131.95,133.15,134.15,135.35,130.95,129.75,128.75
FSL,-0.66,144.75,140.6,143.85,143.07,145.54,147.22,149.69,141.39,138.92,137.24
GAIL,-0.69,116.85,114.75,115.55,115.72,116.69,117.82,118.79,114.59,113.62,112.49
GLENMARK,1.47,805.0,777.05,792.15,791.4,805.75,819.35,833.7,777.8,763.45,749.85
GNFC,-0.54,587.7,577.15,583.0,582.62,588.09,593.17,598.64,577.54,572.07,566.99
GODREJCP,-0.51,1020.0,1008.5,1014.5,1014.33,1020.16,1025.83,1031.66,1008.66,1002.83,997.16
GODREJPROP,-5.23,1664.55,1554.15,1573.0,1597.23,1640.31,1707.63,1750.71,1529.91,1486.83,1419.51
GRANULES,0.33,321.7,314.85,318.2,318.25,321.65,325.1,328.5,314.8,311.4,307.95
GRASIM,0.52,1834.6,1794.2,1830.55,1819.78,1845.36,1860.18,1885.76,1804.96,1779.38,1764.56
GUJGASLTD,-3.6,458.55,438.6,455.05,450.73,462.86,470.68,482.81,442.91,430.78,422.96
HAL,0.71,3793.05,3701.55,3766.55,3753.72,3805.89,3845.22,3897.39,3714.39,3662.22,3622.89
HAVELLS,-0.82,1310.35,1283.55,1301.45,1298.45,1313.35,1325.25,1340.15,1286.55,1271.65,1259.75
HCLTECH,-0.48,1135.55,1115.05,1125.5,1125.37,1135.69,1145.87,1156.19,1115.19,1104.87,1094.69
HDFCAMC,-3.67,2488.1,2387.05,2399.95,2425.03,2463.01,2526.08,2564.06,2361.96,2323.98,2260.91
HDFCBANK,-0.72,1651.35,1623.0,1628.65,1634.33,1645.66,1662.68,1674.01,1617.31,1605.98,1588.96
HDFCLIFE,-1.58,640.95,629.1,632.7,634.25,639.4,646.1,651.25,627.55,622.4,615.7
HINDALCO,-0.26,458.5,445.0,453.3,452.27,459.54,465.77,473.04,446.04,438.77,432.54
HINDCOPPER,2.93,153.7,147.0,151.15,150.62,154.24,157.32,160.94,147.54,143.92,140.84
HINDPETRO,-2.15,278.1,268.5,270.35,272.32,276.14,281.92,285.74,266.54,262.72,256.94
HINDUNILVR,-0.69,2561.05,2537.2,2551.3,2549.85,2562.5,2573.7,2586.35,2538.65,2526.0,2514.8
HONAUT,-1.72,43244.0,41900.0,42189.45,42444.48,42988.96,43788.48,44332.96,41644.96,41100.48,40300.96
IBULHSGFIN,10.47,167.8,149.4,164.65,160.62,171.84,179.02,190.24,153.44,142.22,135.04
ICICIBANK,-2.22,983.0,960.05,965.0,969.35,978.65,992.3,1001.6,955.7,946.4,932.75
ICICIGI,-0.84,1365.7,1332.3,1347.35,1348.45,1364.6,1381.85,1398.0,1331.2,1315.05,1297.8
ICICIPRULI,0.52,576.0,565.0,570.8,570.6,576.2,581.6,587.2,565.2,559.6,554.2
IDFC,0.47,119.55,116.75,118.4,118.23,119.71,121.03,122.51,116.91,115.43,114.11
IDFCFIRSTB,-0.17,87.9,85.85,86.95,86.9,87.95,88.95,90.0,85.9,84.85,83.85
IEX,-0.63,128.1,125.0,126.1,126.4,127.8,129.5,130.9,124.7,123.3,121.6
IGL,-0.29,456.8,448.9,452.5,452.73,456.56,460.63,464.46,448.66,444.83,440.76
INDHOTEL,-0.52,397.25,391.2,393.7,394.05,396.9,400.1,402.95,390.85,388.0,384.8
INDIACEM,0.86,221.0,211.15,217.0,216.38,221.61,226.23,231.46,211.76,206.53,201.91
INDIAMART,-0.43,3063.95,2963.3,3020.05,3015.77,3068.24,3116.42,3168.89,2967.59,2915.12,2866.94
INDIGO,-4.58,2574.0,2430.1,2447.75,2483.95,2537.8,2627.85,2681.7,2393.9,2340.05,2250.0
INDUSINDBK,-1.21,1380.6,1354.05,1364.5,1366.38,1378.71,1392.93,1405.26,1352.16,1339.83,1325.61
INDUSTOWER,0.74,172.15,168.6,171.1,170.62,172.64,174.17,176.19,169.09,167.07,165.54
INFY,0.55,1366.55,1349.0,1364.3,1359.95,1370.9,1377.5,1388.45,1353.35,1342.4,1335.8
INTELLECT,0.38,674.2,659.2,663.7,665.7,672.2,680.7,687.2,657.2,650.7,642.2
IOC,-0.37,94.2,93.15,93.5,93.62,94.09,94.67,95.14,93.04,92.57,91.99
IPCALAB,0.71,921.9,887.6,894.55,901.35,915.1,935.65,949.4,880.8,867.05,846.5
IRCTC,3.52,662.6,635.1,660.2,652.63,670.16,680.13,697.66,642.66,625.13,615.16
ITC,-0.88,463.75,454.3,456.05,458.03,461.76,467.48,471.21,452.31,448.58,442.86
JINDALSTEL,0.4,649.95,638.4,646.6,644.98,651.56,656.53,663.11,640.01,633.43,628.46
JKCEMENT,-0.04,3214.3,3161.65,3201.1,3192.35,3223.05,3245.0,3275.7,3170.4,3139.7,3117.75
JSWSTEEL,0.02,809.0,794.2,804.45,802.55,810.9,817.35,825.7,796.1,787.75,781.3
JUBLFOOD,0.66,493.3,485.0,491.25,489.85,494.7,498.15,503.0,486.4,481.55,478.1
KOTAKBANK,-0.02,1833.85,1805.85,1823.25,1820.98,1836.11,1848.98,1864.11,1808.11,1792.98,1780.11
LALPATHLAB,1.12,2329.35,2283.05,2325.35,2312.58,2342.11,2358.88,2388.41,2295.81,2266.28,2249.51
LAURUSLABS,5.42,385.6,364.6,384.35,378.18,391.76,399.18,412.76,370.76,357.18,349.76
LICHSGFIN,-4.83,420.8,390.75,394.35,401.97,413.19,432.02,443.24,383.14,371.92,353.09
LT,-0.92,2642.75,2586.3,2598.1,2609.05,2631.8,2665.5,2688.25,2575.35,2552.6,2518.9
LTIM,0.08,4898.95,4831.05,4869.9,4866.63,4902.21,4934.53,4970.11,4834.31,4798.73,4766.41
LTTS,1.86,4223.95,4060.0,4203.55,4162.5,4265.0,4326.45,4428.95,4101.05,3998.55,3937.1
LUPIN,4.1,1040.85,988.0,1035.35,1021.4,1054.8,1074.25,1107.65,1001.95,968.55,949.1
MANAPPURAM,-0.67,134.35,131.4,132.75,132.83,134.26,135.78,137.21,131.31,129.88,128.36
MARICO,1.7,575.0,563.65,572.35,570.33,577.01,581.68,588.36,565.66,558.98,554.31
MARUTI,-1.14,9659.95,9515.6,9543.7,9573.08,9630.56,9717.43,9774.91,9486.21,9428.73,9341.86
MCDOWELL-N,-0.12,1013.8,995.0,1002.4,1003.73,1012.46,1022.53,1031.26,993.66,984.93,974.86
MCX,0.65,1614.9,1578.05,1600.4,1597.78,1617.51,1634.63,1654.36,1580.66,1560.93,1543.81
METROPOLIS,2.89,1418.0,1340.0,1407.65,1388.55,1437.1,1466.55,1515.1,1359.1,1310.55,1281.1
MFSL,-0.94,781.4,763.0,769.6,771.33,779.66,789.73,798.06,761.26,752.93,742.86
MGL,2.09,1126.0,1082.45,1120.7,1109.72,1136.99,1153.27,1180.54,1093.44,1066.17,1049.89
MOTHERSON,0.21,97.3,95.5,97.0,96.6,97.7,98.4,99.5,95.9,94.8,94.1
MPHASIS,1.3,2242.2,2195.25,2236.65,2224.7,2254.15,2271.65,2301.1,2207.2,2177.75,2160.25
MRF,4.27,107600.0,101400.05,106973.35,105324.47,109248.89,111524.42,115448.84,103048.94,99124.52,96848.99
MUTHOOTFIN,-1.11,1359.9,1329.8,1334.95,1341.55,1353.3,1371.65,1383.4,1323.2,1311.45,1293.1
NATIONALUM,2.22,94.65,90.9,94.25,93.27,95.64,97.02,99.39,91.89,89.52,88.14
NAUKRI,-0.74,4566.75,4471.3,4537.7,4525.25,4579.2,4620.7,4674.65,4483.75,4429.8,4388.3
NAVINFLUOR,-1.85,4672.0,4465.05,4503.65,4546.9,4628.75,4753.85,4835.7,4421.8,4339.95,4214.85
NESTLEIND,-1.78,22887.95,22401.95,22475.8,22588.57,22775.19,23074.57,23261.19,22289.19,22102.57,21803.19
NMDC,-0.53,114.75,112.45,113.15,113.45,114.45,115.75,116.75,112.15,111.15,109.85
NTPC,0.46,223.6,217.95,220.1,220.55,223.15,226.2,228.8,217.5,214.9,211.85
OBEROIRLTY,-0.58,1120.25,1075.0,1102.35,1099.2,1123.4,1144.45,1168.65,1078.15,1053.95,1032.9
OFSS,-0.92,3865.0,3795.3,3816.75,3825.68,3856.06,3895.38,3925.76,3786.36,3755.98,3716.66
ONGC,-2.19,175.8,171.5,172.1,173.13,174.76,177.43,179.06,170.46,168.83,166.16
PAGEIND,0.16,39055.6,38465.25,38774.35,38765.07,39064.89,39355.42,39655.24,38474.54,38174.72,37884.19
PEL,1.1,994.0,953.1,963.45,970.18,987.26,1011.08,1028.16,946.36,929.28,905.46
PERSISTENT,-0.55,4716.55,4634.35,4691.2,4680.7,4727.05,4762.9,4809.25,4644.85,4598.5,4562.65
PETRONET,-0.35,226.5,223.75,224.6,224.95,226.15,227.7,228.9,223.4,222.2,220.65
PFC,1.5,261.95,253.25,260.15,258.45,263.65,267.15,272.35,254.95,249.75,246.25
PIDILITIND,-1.61,2636.55,2570.05,2584.5,2597.03,2624.01,2663.53,2690.51,2557.51,2530.53,2491.01
PIIND,-0.05,3725.0,3630.1,3682.75,3679.28,3728.46,3774.18,3823.36,3633.56,3584.38,3538.66
PNB,-0.08,60.0,58.75,59.45,59.4,60.05,60.65,61.3,58.8,58.15,57.55
POLYCAB,0.59,4636.2,4512.05,4614.9,4587.72,4663.39,4711.87,4787.54,4539.24,4463.57,4415.09
POWERGRID,0.06,250.6,246.1,248.7,248.47,250.84,252.97,255.34,246.34,243.97,241.84
PVRINOX,0.05,1636.8,1586.05,1609.95,1610.93,1635.81,1661.68,1686.56,1585.06,1560.18,1534.31
RAMCOCEM,-1.41,884.55,865.0,871.1,873.55,882.1,893.1,901.65,862.55,854.0,843.0
RBLBANK,0.36,226.2,216.0,221.2,221.13,226.26,231.33,236.46,216.06,210.93,205.86
RECLTD,1.66,200.9,193.65,199.55,198.03,202.41,205.28,209.66,195.16,190.78,187.91
RELIANCE,-0.42,2500.9,2458.05,2475.9,2478.28,2498.51,2521.13,2541.36,2455.66,2435.43,2412.81
SAIL,-0.05,93.2,92.0,92.9,92.7,93.4,93.9,94.6,92.2,91.5,91.0
SBICARD,-0.66,876.7,853.2,861.45,863.78,874.36,887.28,897.86,850.86,840.28,827.36
SBILIFE,-0.67,1274.8,1251.65,1253.75,1260.07,1268.49,1283.22,1291.64,1245.34,1236.92,1222.19
SBIN,-1.33,600.85,585.0,590.5,592.12,599.24,607.97,615.09,583.39,576.27,567.54
SHREECEM,0.29,24223.75,23860.4,24114.35,24066.17,24271.94,24429.52,24635.29,23908.59,23702.82,23545.24
SHRIRAMFIN,-0.8,1838.6,1791.5,1818.45,1816.18,1840.86,1863.28,1887.96,1793.76,1769.08,1746.66
SIEMENS,-0.63,3867.8,3725.0,3794.95,3795.92,3866.84,3938.72,4009.64,3724.04,3653.12,3581.24
SRF,-0.19,2275.0,2246.65,2261.1,2260.92,2275.19,2289.27,2303.54,2246.84,2232.57,2218.49
SUNPHARMA,0.51,1169.7,1122.35,1141.0,1144.35,1166.35,1191.7,1213.7,1119.0,1097.0,1071.65
SUNTV,-0.08,529.35,519.05,523.75,524.05,529.05,534.35,539.35,518.75,513.75,508.45
SYNGENE,-0.39,812.2,794.8,798.6,801.87,808.94,819.27,826.34,791.54,784.47,774.14
TATACHEM,-0.18,1046.85,1030.05,1039.5,1038.8,1047.55,1055.6,1064.35,1030.75,1022.0,1013.95
TATACOMM,-1.49,1737.95,1675.95,1686.75,1700.22,1724.49,1762.22,1786.49,1662.49,1638.22,1600.49
TATACONSUM,-0.91,841.65,832.55,835.4,836.53,840.51,845.63,849.61,831.41,827.43,822.31
TATAMOTORS,-0.59,626.45,614.15,618.95,619.85,625.55,632.15,637.85,613.25,607.55,600.95
TATAPOWER,-0.13,237.6,232.55,235.45,235.2,237.85,240.25,242.9,232.8,230.15,227.75
TATASTEEL,-0.63,119.65,117.5,118.2,118.45,119.4,120.6,121.55,117.25,116.3,115.1
TCS,-1.18,3433.25,3368.0,3399.95,3400.4,3432.8,3465.65,3498.05,3367.55,3335.15,3302.3
TECHM,-0.25,1146.95,1121.3,1142.8,1137.02,1152.74,1162.67,1178.39,1127.09,1111.37,1101.44
TITAN,-2.52,2986.95,2883.0,2902.1,2924.02,2965.04,3027.97,3068.99,2861.09,2820.07,2757.14
TORNTPHARM,1.53,2009.1,1963.8,1995.8,1989.57,2015.34,2034.87,2060.64,1970.04,1944.27,1924.74
TORNTPOWER,0.69,677.95,656.65,668.7,667.77,678.89,689.07,700.19,657.59,646.47,636.29
TRENT,-0.2,1697.5,1670.4,1687.45,1685.12,1699.84,1712.22,1726.94,1672.74,1658.02,1645.64
TVSMOTOR,-1.2,1391.4,1354.4,1363.25,1369.68,1384.96,1406.68,1421.96,1347.96,1332.68,1310.96
UBL,-0.27,1562.1,1540.0,1555.55,1552.55,1565.1,1574.65,1587.2,1543.0,1530.45,1520.9
ULTRACEMCO,-1.83,8285.1,8080.0,8136.15,8167.08,8254.16,8372.18,8459.26,8049.06,7961.98,7843.96
UPL,-3.02,612.5,590.1,600.45,601.02,611.94,623.42,634.34,589.54,578.62,567.14
VEDL,-6.65,261.0,247.6,254.05,254.22,260.84,267.62,274.24,247.44,240.82,234.04
VOLTAS,-0.2,810.85,795.05,799.55,801.82,808.59,817.62,824.39,792.79,786.02,776.99
WHIRLPOOL,-1.3,1451.25,1410.1,1434.3,1431.88,1453.66,1473.03,1494.81,1412.51,1390.73,1371.36
WIPRO,-0.78,402.0,397.05,399.65,399.57,402.09,404.52,407.04,397.14,394.62,392.19
ZEEL,3.2,236.25,226.75,234.0,232.33,237.91,241.83,247.41,228.41,222.83,218.91
ZYDUSLIFE,1.81,651.35,625.05,640.0,638.8,652.55,665.1,678.85,626.25,612.5,599.95
FORTIS,-0.7,339.55,330.25,332.65,334.15,338.05,343.45,347.35,328.75,324.85,319.45
GLAND,3.12,1335.95,1282.05,1329.0,1315.67,1349.29,1369.57,1403.19,1295.39,1261.77,1241.49
HINDZINC,-0.9,322.0,316.1,318.1,318.73,321.36,324.63,327.26,315.46,312.83,309.56
INDIANB,-0.36,343.9,335.6,342.5,340.67,345.74,348.97,354.04,337.44,332.37,329.14
IRFC,12.59,45.3,39.75,44.7,43.25,46.75,48.8,52.3,41.2,37.7,35.65
PRESTIGE,-1.08,584.0,567.15,571.0,574.05,580.95,590.9,597.8,564.1,557.2,547.25
UNIONBANK,-0.63,88.45,86.5,87.3,87.42,88.34,89.37,90.29,86.39,85.47,84.44
VBL,1.79,832.0,803.05,822.6,819.22,835.39,848.17,864.34,806.44,790.27,777.49
SONACOMS,1.6,567.5,549.05,563.45,560.0,570.95,578.45,589.4,552.5,541.55,534.05
LICI,0.51,648.95,641.0,644.55,644.83,648.66,652.78,656.61,640.71,636.88,632.76
