symbol,percent_return,prev_high,prev_low,prev_close,PIVOT,RES1,RES2,RES3,SUP1,SUP2,SUP3
SBICARD,-0.06,891.0,875.1,880.8,882.3,889.5,898.2,905.4,873.6,866.4,857.7
SBILIFE,2.73,1305.7,1266.55,1302.55,1291.6,1316.65,1330.75,1355.8,1277.5,1252.45,1238.35
SBIN,-0.94,577.0,566.65,567.9,570.52,574.39,580.87,584.74,564.04,560.17,553.69
SHREECEM,0.12,24400.0,24042.85,24253.45,24232.1,24421.35,24589.25,24778.5,24064.2,23874.95,23707.05
SHRIRAMFIN,0.97,1860.0,1833.15,1854.8,1849.32,1865.49,1876.17,1892.34,1838.64,1822.47,1811.79
SIEMENS,1.54,3866.0,3793.05,3834.1,3831.05,3869.05,3904.0,3942.0,3796.1,3758.1,3723.15
SRF,0.77,2295.0,2262.25,2284.15,2280.47,2298.69,2313.22,2331.44,2265.94,2247.72,2233.19
SUNPHARMA,1.92,1166.75,1133.5,1160.8,1153.68,1173.86,1186.93,1207.11,1140.61,1120.43,1107.36
SUNTV,0.28,539.4,531.25,534.7,535.12,538.99,543.27,547.14,530.84,526.97,522.69
SYNGENE,3.29,840.15,808.7,837.5,828.78,848.86,860.23,880.31,817.41,797.33,785.96
TATACHEM,-0.79,1062.0,1035.1,1039.2,1045.43,1055.76,1072.33,1082.66,1028.86,1018.53,1001.96
TATACOMM,0.63,1712.0,1683.0,1696.95,1697.32,1711.64,1726.32,1740.64,1682.64,1668.32,1653.64
TATACONSUM,0.36,840.65,829.5,837.8,835.98,842.46,847.13,853.61,831.31,824.83,820.16
TATAMOTORS,-0.89,619.0,608.5,609.5,612.33,616.16,622.83,626.66,605.66,601.83,595.16
TATAPOWER,-1.21,237.0,232.2,232.8,234.0,235.8,238.8,240.6,231.0,229.2,226.2
TATASTEEL,-0.13,119.6,118.0,118.85,118.82,119.64,120.42,121.24,118.04,117.22,116.44
TCS,1.18,3488.0,3441.25,3484.05,3471.1,3500.95,3517.85,3547.7,3454.2,3424.35,3407.45
TECHM,0.72,1192.85,1172.1,1183.65,1182.87,1193.64,1203.62,1214.39,1172.89,1162.12,1152.14
TITAN,0.01,2919.95,2882.45,2904.6,2902.33,2922.21,2939.83,2959.71,2884.71,2864.83,2847.21
TORNTPHARM,-0.52,2080.8,2043.4,2051.4,2058.53,2073.66,2095.93,2111.06,2036.26,2021.13,1998.86
TORNTPOWER,-0.89,669.9,655.55,660.1,661.85,668.15,676.2,682.5,653.8,647.5,639.45
TRENT,-0.66,1718.0,1677.0,1689.8,1694.93,1712.86,1735.93,1753.86,1671.86,1653.93,1630.86
TVSMOTOR,-1.36,1357.4,1331.65,1340.3,1343.12,1354.59,1368.87,1380.34,1328.84,1317.37,1303.09
UBL,0.21,1607.7,1576.3,1583.3,1589.1,1601.9,1620.5,1633.3,1570.5,1557.7,1539.1
ULTRACEMCO,0.21,8250.0,8160.0,8175.45,8195.15,8230.3,8285.15,8320.3,8140.3,8105.15,8050.3
UPL,0.57,609.75,604.0,606.8,606.85,609.7,612.6,615.45,603.95,601.1,598.2
VEDL,-3.68,248.5,237.0,237.95,241.15,245.3,252.65,256.8,233.8,229.65,222.3
VOLTAS,0.87,829.3,819.05,826.4,824.92,830.79,835.17,841.04,820.54,814.67,810.29
WHIRLPOOL,0.64,1483.95,1425.0,1471.1,1460.02,1495.04,1518.97,1553.99,1436.09,1401.07,1377.14
WIPRO,0.56,413.0,408.05,411.15,410.73,413.41,415.68,418.36,408.46,405.78,403.51
ZEEL,0.66,238.7,232.4,235.9,235.67,238.94,241.97,245.24,232.64,229.37,226.34
ZYDUSLIFE,0.84,665.0,649.45,655.2,656.55,663.65,672.1,679.2,648.1,641.0,632.55
FORTIS,-4.31,337.8,319.05,323.9,326.92,334.79,345.67,353.54,316.04,308.17,297.29
GLAND,0.53,1378.0,1301.05,1342.55,1340.53,1380.01,1417.48,1456.96,1303.06,1263.58,1226.11
HINDZINC,-0.46,321.9,316.0,316.75,318.22,320.44,324.12,326.34,314.54,312.32,308.64
INDIANB,1.09,348.9,343.35,347.1,346.45,349.55,352.0,355.1,344.0,340.9,338.45
IRFC,10.43,50.65,45.7,49.75,48.7,51.7,53.65,56.65,46.75,43.75,41.8
PRESTIGE,1.8,588.0,572.95,584.3,581.75,590.55,596.8,605.6,575.5,566.7,560.45
UNIONBANK,-2.1,88.55,86.0,86.3,86.95,87.9,89.5,90.45,85.35,84.4,82.8
VBL,-0.15,834.0,820.0,824.1,826.03,832.06,840.03,846.06,818.06,812.03,804.06
SONACOMS,-0.22,560.0,553.3,556.55,556.62,559.94,563.32,566.64,553.24,549.92,546.54
LICI,-0.45,664.9,653.05,655.55,657.83,662.61,669.68,674.46,650.76,645.98,638.91
