symbol,percent_return,prev_high,prev_low,prev_close,PIVOT,RES1,RES2,RES3,SUP1,SUP2,SUP3
MFSL,-1.83,815.75,796.55,802.15,804.82,813.09,824.02,832.29,793.89,785.62,774.69
MGL,-0.07,1071.65,1058.0,1065.25,1064.97,1071.94,1078.62,1085.59,1058.29,1051.32,1044.64
MOTHERSON,0.31,98.2,95.55,97.0,96.92,98.29,99.57,100.94,95.64,94.27,92.99
MPHASIS,5.28,2350.0,2112.1,2330.85,2264.32,2416.54,2502.22,2654.44,2178.64,2026.42,1940.74
MRF,0.19,102300.3,101550.0,102089.25,101979.85,102409.7,102730.15,103160.0,101659.4,101229.55,100909.1
MUTHOOTFIN,-0.6,1301.2,1282.35,1286.75,1290.1,1297.85,1308.95,1316.7,1279.0,1271.25,1260.15
NATIONALUM,-0.22,93.45,91.2,92.05,92.23,93.26,94.48,95.51,91.01,89.98,88.76
NAUKRI,-0.09,4659.0,4540.0,4648.55,4615.85,4691.7,4734.85,4810.7,4572.7,4496.85,4453.7
NAVINFLUOR,-1.97,4473.65,4370.05,4386.65,4410.12,4450.19,4513.72,4553.79,4346.59,4306.52,4242.99
NESTLEIND,-0.11,23231.95,22912.8,22982.55,23042.43,23172.06,23361.58,23491.21,22852.91,22723.28,22533.76
NMDC,0.0,111.7,110.25,111.0,110.98,111.71,112.43,113.16,110.26,109.53,108.81
NTPC,1.14,196.35,192.1,195.1,194.52,196.94,198.77,201.19,192.69,190.27,188.44
OBEROIRLTY,-1.8,1067.0,1029.75,1056.25,1051.0,1072.25,1088.25,1109.5,1035.0,1013.75,997.75
OFSS,-1.83,3922.15,3827.0,3856.55,3868.57,3910.14,3963.72,4005.29,3814.99,3773.42,3719.84
ONGC,2.0,171.0,166.5,170.55,169.35,172.2,173.85,176.7,167.7,164.85,163.2
PAGEIND,0.27,36895.0,36450.0,36669.2,36671.4,36892.8,37116.4,37337.8,36447.8,36226.4,36002.8
PEL,1.95,1002.95,972.6,995.05,990.2,1007.8,1020.55,1038.15,977.45,959.85,947.1
PERSISTENT,-5.83,4950.0,4716.0,4749.6,4805.2,4894.4,5039.2,5128.4,4660.4,4571.2,4426.4
PETRONET,-0.45,225.65,222.85,223.55,224.02,225.19,226.82,227.99,222.39,221.22,219.59
PFC,0.35,228.35,224.85,227.0,226.73,228.61,230.23,232.11,225.11,223.23,221.61
PIDILITIND,-0.52,2685.0,2652.65,2662.8,2666.82,2680.99,2699.17,2713.34,2648.64,2634.47,2616.29
PIIND,0.82,3697.75,3635.0,3675.0,3669.25,3703.5,3732.0,3766.25,3640.75,3606.5,3578.0
PNB,-1.96,64.3,62.3,62.6,63.07,63.84,65.07,65.84,61.84,61.07,59.84
POLYCAB,-2.77,4693.0,4494.05,4586.8,4591.28,4688.51,4790.23,4887.46,4489.56,4392.33,4290.61
POWERGRID,-0.06,246.3,242.2,244.1,244.2,246.2,248.3,250.3,242.1,240.1,238.0
PVRINOX,3.84,1517.0,1444.5,1504.1,1488.53,1532.56,1561.03,1605.06,1460.06,1416.03,1387.56
RAIN,-1.35,167.2,164.7,165.0,165.63,166.56,168.13,169.06,164.06,163.13,161.56
RAMCOCEM,-2.42,908.9,873.0,887.35,889.75,906.5,925.65,942.4,870.6,853.85,834.7
RBLBANK,0.89,223.9,216.0,221.6,220.5,225.0,228.4,232.9,217.1,212.6,209.2
RECLTD,0.06,162.8,160.4,161.85,161.68,162.96,164.08,165.36,160.56,159.28,158.16
RELIANCE,-3.1,2614.9,2523.6,2538.75,2559.08,2594.56,2650.38,2685.86,2503.26,2467.78,2411.96
SAIL,0.28,91.25,89.1,90.15,90.17,91.24,92.32,93.39,89.09,88.02,86.94
SBICARD,-0.84,859.4,841.8,846.3,849.17,856.54,866.77,874.14,838.94,831.57,821.34
SBILIFE,-1.78,1322.75,1288.0,1290.7,1300.48,1312.96,1335.23,1347.71,1278.21,1265.73,1243.46
SBIN,0.83,619.5,609.0,615.1,614.53,620.06,625.03,630.56,609.56,604.03,599.06
SHREECEM,-1.37,23459.05,23026.0,23088.75,23191.27,23356.54,23624.32,23789.59,22923.49,22758.22,22490.44
SHRIRAMFIN,2.73,1868.15,1775.0,1831.5,1824.88,1874.76,1918.03,1967.91,1781.61,1731.73,1688.46
SIEMENS,-0.59,3662.95,3605.55,3613.95,3627.48,3649.41,3684.88,3706.81,3592.01,3570.08,3534.61
SRF,-1.33,2249.0,2194.0,2212.75,2218.58,2243.16,2273.58,2298.16,2188.16,2163.58,2133.16
SUNPHARMA,-0.05,1104.2,1090.35,1097.15,1097.23,1104.11,1111.08,1117.96,1090.26,1083.38,1076.41
SUNTV,2.54,545.45,514.2,526.75,528.8,543.4,560.05,574.65,512.15,497.55,480.9
SYNGENE,-0.52,786.0,773.55,777.55,779.03,784.51,791.48,796.96,772.06,766.58,759.61
TATACHEM,-0.68,994.0,978.6,987.65,986.75,994.9,1002.15,1010.3,979.5,971.35,964.1
TATACOMM,-0.87,1608.0,1571.65,1590.4,1590.02,1608.39,1626.37,1644.74,1572.04,1553.67,1535.69
TATACONSUM,-2.38,876.4,849.6,852.35,859.45,869.3,886.25,896.1,842.5,832.65,815.7
TATAMOTORS,0.66,631.0,617.7,625.75,624.82,631.94,638.12,645.24,618.64,611.52,605.34
TATAPOWER,-0.34,219.2,216.75,217.4,217.78,218.81,220.23,221.26,216.36,215.33,213.91
TATASTEEL,-0.3,117.95,115.5,116.6,116.68,117.86,119.13,120.31,115.41,114.23,112.96
TCS,-2.74,3434.9,3359.05,3368.3,3387.42,3415.79,3463.27,3491.64,3339.94,3311.57,3264.09
TECHM,-4.62,1217.95,1181.0,1195.1,1198.02,1215.04,1234.97,1251.99,1178.09,1161.07,1141.14
TITAN,-0.43,3005.0,2970.0,2976.3,2983.77,2997.54,3018.77,3032.54,2962.54,2948.77,2927.54
TORNTPHARM,0.44,1983.1,1915.0,1938.75,1945.62,1976.24,2013.72,2044.34,1908.14,1877.52,1840.04
TORNTPOWER,-0.22,618.0,610.55,613.2,613.92,617.29,621.37,624.74,609.84,606.47,602.39
TRENT,-0.05,1730.05,1701.2,1713.9,1715.05,1728.9,1743.9,1757.75,1700.05,1686.2,1671.2
TVSMOTOR,-0.16,1344.95,1331.15,1342.95,1339.68,1348.21,1353.48,1362.01,1334.41,1325.88,1320.61
UBL,1.19,1538.0,1498.05,1521.7,1519.25,1540.45,1559.2,1580.4,1500.5,1479.3,1460.55
ULTRACEMCO,-1.28,8313.5,8072.0,8119.2,8168.23,8264.46,8409.73,8505.96,8022.96,7926.73,7781.46
UPL,-0.75,640.5,633.75,634.6,636.28,638.81,643.03,645.56,632.06,629.53,625.31
VEDL,-1.4,282.0,277.8,278.25,279.35,280.9,283.55,285.1,276.7,275.15,272.5
VOLTAS,-1.68,775.75,762.65,764.35,767.58,772.51,780.68,785.61,759.41,754.48,746.31
WHIRLPOOL,-0.18,1450.0,1438.0,1447.65,1445.22,1452.44,1457.22,1464.44,1440.44,1433.22,1428.44
WIPRO,-3.1,414.35,401.0,404.7,406.68,412.36,420.03,425.71,399.01,393.33,385.66
ZEEL,-1.28,226.4,220.0,220.65,222.35,224.7,228.75,231.1,218.3,215.95,211.9
ZYDUSLIFE,-0.7,618.5,611.35,613.2,614.35,617.35,621.5,624.5,610.2,607.2,603.05
FORTIS,0.07,335.95,331.25,335.2,334.13,337.01,338.83,341.71,332.31,329.43,327.61
GLAND,-0.11,1268.0,1225.15,1235.65,1242.93,1260.71,1285.78,1303.56,1217.86,1200.08,1175.01
HINDZINC,-1.55,323.6,315.6,318.15,319.12,322.64,327.12,330.64,314.64,311.12,306.64
IDFCFIRSTB,1.78,83.15,81.0,82.85,82.33,83.66,84.48,85.81,81.51,80.18,79.36
INDIANB,0.24,330.0,324.55,329.4,327.98,331.41,333.43,336.86,325.96,322.53,320.51
IRFC,5.11,35.2,33.2,34.95,34.45,35.7,36.45,37.7,33.7,32.45,31.7
PRESTIGE,-1.4,553.1,537.1,542.4,544.2,551.3,560.2,567.3,535.3,528.2,519.3
UNIONBANK,3.97,91.35,88.95,90.35,90.22,91.49,92.62,93.89,89.09,87.82,86.69
VBL,-1.53,824.6,795.0,800.2,806.6,818.2,836.2,847.8,788.6,777.0,759.0
SONACOMS,1.54,581.0,560.55,572.1,571.22,581.89,591.67,602.34,561.44,550.77,540.99
