symbol,percent_return,prev_high,prev_low,prev_close,PIVOT,RES1,RES2,RES3,SUP1,SUP2,SUP3
DIXON,-0.2,4230.0,4082.0,4127.3,4146.43,4210.86,4294.43,4358.86,4062.86,3998.43,3914.86
DLF,-1.22,502.95,482.25,493.6,492.93,503.61,513.63,524.31,482.91,472.23,462.21
DRREDDY,-0.12,5695.85,5634.45,5660.45,5663.58,5692.71,5724.98,5754.11,5631.31,5602.18,5569.91
EICHERMOT,-2.44,3430.0,3280.0,3332.7,3347.57,3415.14,3497.57,3565.14,3265.14,3197.57,3115.14
ESCORTS,1.36,2676.8,2530.95,2598.35,2602.03,2673.11,2747.88,2818.96,2527.26,2456.18,2381.41
EXIDEIND,-1.31,266.0,255.0,259.65,260.22,265.44,271.22,276.44,254.44,249.22,243.44
FEDERALBNK,-1.74,134.8,130.6,132.75,132.72,134.84,136.92,139.04,130.64,128.52,126.44
FSL,-1.36,146.75,140.85,144.8,144.13,147.41,150.03,153.31,141.51,138.23,135.61
GAIL,-3.32,120.7,115.1,116.35,117.38,119.66,122.98,125.26,114.06,111.78,108.46
GLENMARK,-0.96,791.95,771.0,780.65,781.2,791.4,802.15,812.35,770.45,760.25,749.5
GNFC,-3.63,612.0,578.35,586.15,592.17,605.99,625.82,639.64,572.34,558.52,538.69
GODREJCP,-0.07,1024.95,1012.25,1019.7,1018.97,1025.69,1031.67,1038.39,1012.99,1006.27,1000.29
GODREJPROP,-1.9,1714.4,1635.1,1659.8,1669.77,1704.44,1749.07,1783.74,1625.14,1590.47,1545.84
GRANULES,-2.77,327.85,313.7,317.15,319.57,325.44,333.72,339.59,311.29,305.42,297.14
GRASIM,-0.91,1839.9,1806.05,1821.0,1822.32,1838.59,1856.17,1872.44,1804.74,1788.47,1770.89
GUJGASLTD,-2.34,482.65,469.0,472.05,474.57,480.14,488.22,493.79,466.49,460.92,452.84
HAL,-3.26,3867.0,3713.25,3739.85,3773.37,3833.49,3927.12,3987.24,3679.74,3619.62,3525.99
HAVELLS,-0.67,1335.0,1300.25,1312.15,1315.8,1331.35,1350.55,1366.1,1296.6,1281.05,1261.85
HCLTECH,-0.67,1137.0,1121.5,1130.9,1129.8,1138.1,1145.3,1153.6,1122.6,1114.3,1107.1
HDFCAMC,-2.53,2550.0,2472.2,2491.5,2504.57,2536.94,2582.37,2614.74,2459.14,2426.77,2381.34
HDFCBANK,-1.31,1651.5,1633.15,1640.5,1641.72,1650.29,1660.07,1668.64,1631.94,1623.37,1613.59
HDFCLIFE,0.02,644.9,637.0,642.85,641.58,646.16,649.48,654.06,638.26,633.68,630.36
HINDALCO,-2.07,461.2,449.65,454.5,455.12,460.59,466.67,472.14,449.04,443.57,437.49
HINDCOPPER,-2.36,152.6,143.3,146.85,147.58,151.86,156.88,161.16,142.56,138.28,133.26
HINDPETRO,-3.07,286.2,274.0,276.3,278.83,283.66,291.03,295.86,271.46,266.63,259.26
HINDUNILVR,0.7,2573.45,2536.0,2568.95,2559.47,2582.94,2596.92,2620.39,2545.49,2522.02,2508.04
HONAUT,-0.71,43215.0,42615.8,42925.8,42918.87,43221.94,43518.07,43821.14,42622.74,42319.67,42023.54
IBULHSGFIN,5.37,152.0,141.5,149.05,147.52,153.54,158.02,164.04,143.04,137.02,132.54
ICICIBANK,-0.76,994.1,977.5,986.95,986.18,994.86,1002.78,1011.46,978.26,969.58,961.66
ICICIGI,-0.28,1381.0,1351.95,1358.8,1363.92,1375.89,1392.97,1404.94,1346.84,1334.87,1317.79
ICICIPRULI,-1.19,577.1,562.25,567.85,569.07,575.89,583.92,590.74,561.04,554.22,546.19
IDFC,-1.96,120.4,116.0,117.85,118.08,120.16,122.48,124.56,115.76,113.68,111.36
IDFCFIRSTB,-1.58,88.3,85.55,87.1,86.98,88.41,89.73,91.16,85.66,84.23,82.91
IEX,-0.39,130.25,125.3,126.9,127.48,129.66,132.43,134.61,124.71,122.53,119.76
IGL,-1.39,462.4,450.05,453.8,455.42,460.79,467.77,473.14,448.44,443.07,436.09
INDHOTEL,-0.18,400.7,390.5,395.75,395.65,400.8,405.85,411.0,390.6,385.45,380.4
INDIACEM,-1.67,224.5,211.95,215.15,217.2,222.45,229.75,235.0,209.9,204.65,197.35
INDIAMART,-3.07,3130.0,3000.0,3033.05,3054.35,3108.7,3184.35,3238.7,2978.7,2924.35,2848.7
INDIGO,-0.21,2592.0,2522.15,2565.3,2559.82,2597.49,2629.67,2667.34,2527.64,2489.97,2457.79
INDUSINDBK,-0.96,1394.15,1369.1,1381.25,1381.5,1393.9,1406.55,1418.95,1368.85,1356.45,1343.8
INDUSTOWER,-2.22,173.65,167.85,169.85,170.45,173.05,176.25,178.85,167.25,164.65,161.45
INFY,-0.61,1371.95,1348.45,1356.85,1359.08,1369.71,1382.58,1393.21,1346.21,1335.58,1322.71
INTELLECT,-0.94,679.4,656.0,661.2,665.53,675.06,688.93,698.46,651.66,642.13,628.26
IOC,-0.16,94.65,93.0,93.85,93.83,94.66,95.48,96.31,93.01,92.18,91.36
IPCALAB,-1.57,904.45,880.35,888.2,891.0,901.65,915.1,925.75,877.55,866.9,853.45
IRCTC,-0.78,644.25,630.6,637.75,637.53,644.46,651.18,658.11,630.81,623.88,617.16
ITC,-1.01,464.8,458.0,460.1,460.97,463.94,467.77,470.74,457.14,454.17,450.34
JINDALSTEL,-4.09,669.95,636.05,644.0,650.0,663.95,683.9,697.85,630.05,616.1,596.15
JKCEMENT,-1.68,3274.45,3184.05,3202.5,3220.33,3256.61,3310.73,3347.01,3166.21,3129.93,3075.81
JSWSTEEL,-2.03,817.85,798.35,804.25,806.82,815.29,826.32,834.79,795.79,787.32,776.29
JUBLFOOD,-0.48,491.9,483.0,488.05,487.65,492.3,496.55,501.2,483.4,478.75,474.5
KOTAKBANK,-1.42,1847.9,1818.05,1823.7,1829.88,1841.71,1859.73,1871.56,1811.86,1800.03,1782.01
LALPATHLAB,-2.09,2357.1,2281.05,2299.55,2312.57,2344.09,2388.62,2420.14,2268.04,2236.52,2191.99
LAURUSLABS,1.76,368.0,356.1,364.6,362.9,369.7,374.8,381.6,357.8,351.0,345.9
LICHSGFIN,-0.87,418.75,409.8,414.35,414.3,418.8,423.25,427.75,409.85,405.35,400.9
LT,-1.67,2644.95,2602.7,2622.15,2623.27,2643.84,2665.52,2686.09,2601.59,2581.02,2559.34
LTIM,-2.24,4976.0,4840.0,4865.95,4893.98,4947.96,5029.98,5083.96,4811.96,4757.98,4675.96
LTTS,-0.91,4160.8,4062.95,4126.6,4116.78,4170.61,4214.63,4268.46,4072.76,4018.93,3974.91
LUPIN,0.65,998.7,975.0,994.6,989.43,1003.86,1013.13,1027.56,980.16,965.73,956.46
MANAPPURAM,-1.62,136.4,131.05,133.65,133.7,136.35,139.05,141.7,131.0,128.35,125.65
MARICO,0.91,564.0,554.7,562.8,560.5,566.3,569.8,575.6,557.0,551.2,547.7
MARUTI,-0.65,9793.45,9520.35,9653.8,9655.87,9791.39,9928.97,10064.49,9518.29,9382.77,9245.19
MCDOWELL-N,-1.39,1018.0,986.05,1003.6,1002.55,1019.05,1034.5,1051.0,987.1,970.6,955.15
MCX,-2.75,1633.8,1575.0,1590.05,1599.62,1624.24,1658.42,1683.04,1565.44,1540.82,1506.64
METROPOLIS,-0.98,1389.15,1355.0,1368.05,1370.73,1386.46,1404.88,1420.61,1352.31,1336.58,1318.16
MFSL,-4.12,814.3,769.55,776.9,786.92,804.29,831.67,849.04,759.54,742.17,714.79
MGL,-2.07,1144.0,1081.55,1097.75,1107.77,1133.99,1170.22,1196.44,1071.54,1045.32,1009.09
MOTHERSON,-2.12,99.9,95.4,96.8,97.37,99.34,101.87,103.84,94.84,92.87,90.34
MPHASIS,-3.77,2289.05,2183.0,2208.0,2226.68,2270.36,2332.73,2376.41,2164.31,2120.63,2058.26
MRF,-0.67,103199.95,102000.0,102589.2,102596.38,103192.76,103796.33,104392.71,101992.81,101396.43,100792.86
MUTHOOTFIN,0.21,1353.7,1335.35,1349.9,1346.32,1357.29,1364.67,1375.64,1338.94,1327.97,1320.59
NATIONALUM,-3.56,96.05,91.45,92.2,93.23,95.01,97.83,99.61,90.41,88.63,85.81
NAUKRI,-1.8,4656.95,4520.2,4571.75,4582.97,4645.74,4719.72,4782.49,4508.99,4446.22,4372.24
NAVINFLUOR,0.75,4609.0,4470.75,4588.35,4556.03,4641.31,4694.28,4779.56,4503.06,4417.78,4364.81
NESTLEIND,1.28,22938.15,22510.6,22882.3,22777.02,23043.44,23204.57,23470.99,22615.89,22349.47,22188.34
NMDC,-2.65,117.0,112.2,113.75,114.32,116.44,119.12,121.24,111.64,109.52,106.84
NTPC,-2.69,225.15,216.85,219.1,220.37,223.89,228.67,232.19,215.59,212.07,207.29
OBEROIRLTY,0.05,1149.8,1076.75,1108.75,1111.77,1146.79,1184.82,1219.84,1073.74,1038.72,1000.69
OFSS,-0.46,3916.05,3813.1,3852.05,3860.4,3907.7,3963.35,4010.65,3804.75,3757.45,3701.8
ONGC,-0.42,178.65,174.0,175.95,176.2,178.4,180.85,183.05,173.75,171.55,169.1
PAGEIND,0.03,39150.0,38250.0,38714.15,38704.72,39159.44,39604.72,40059.44,38259.44,37804.72,37359.44
PEL,-5.01,1004.95,947.15,952.95,968.35,989.55,1026.15,1047.35,931.75,910.55,873.95
PERSISTENT,-1.92,4800.35,4670.45,4717.0,4729.27,4788.09,4859.17,4917.99,4658.19,4599.37,4528.29
PETRONET,-3.49,232.95,224.25,225.4,227.53,230.81,236.23,239.51,222.11,218.83,213.41
PFC,-0.99,264.35,249.55,256.3,256.73,263.91,271.53,278.71,249.11,241.93,234.31
PIDILITIND,-0.31,2643.95,2608.85,2626.75,2626.52,2644.19,2661.62,2679.29,2609.09,2591.42,2573.99
PIIND,0.67,3693.2,3634.25,3684.7,3670.72,3707.19,3729.67,3766.14,3648.24,3611.77,3589.29
PNB,-3.02,61.4,58.55,59.5,59.82,61.09,62.67,63.94,58.24,56.97,55.39
POLYCAB,-0.91,4702.35,4561.75,4588.05,4617.38,4673.01,4757.98,4813.61,4532.41,4476.78,4391.81
POWERGRID,-1.29,253.8,246.6,248.55,249.65,252.7,256.85,259.9,245.5,242.45,238.3
PVRINOX,2.79,1624.0,1568.5,1609.15,1600.55,1632.6,1656.05,1688.1,1577.1,1545.05,1521.6
RAIN,-3.97,170.0,162.6,163.25,165.28,167.96,172.68,175.36,160.56,157.88,153.16
RAMCOCEM,0.04,897.6,872.9,883.55,884.68,896.46,909.38,921.16,871.76,859.98,847.06
RBLBANK,-1.87,224.65,217.55,220.4,220.87,224.19,227.97,231.29,217.09,213.77,209.99
RECLTD,-1.85,202.6,191.45,196.3,196.78,202.11,207.93,213.26,190.96,185.63,179.81
RELIANCE,-1.07,2512.0,2463.6,2486.35,2487.32,2511.04,2535.72,2559.44,2462.64,2438.92,2414.24
SAIL,-2.77,95.35,92.2,92.95,93.5,94.8,96.65,97.95,91.65,90.35,88.5
SBICARD,-1.61,882.15,856.0,867.2,868.45,880.9,894.6,907.05,854.75,842.3,828.6
SBILIFE,-1.38,1284.9,1252.45,1262.25,1266.53,1280.61,1298.98,1313.06,1248.16,1234.08,1215.71
SBIN,-2.19,610.5,594.1,598.45,601.02,607.94,617.42,624.34,591.54,584.62,575.14
SHREECEM,-0.24,24100.0,23905.0,24045.1,24016.7,24128.4,24211.7,24323.4,23933.4,23821.7,23738.4
SHRIRAMFIN,-1.11,1866.25,1801.65,1833.15,1833.68,1865.71,1898.28,1930.31,1801.11,1769.08,1736.51
SIEMENS,-1.85,3897.45,3787.5,3819.0,3834.65,3881.8,3944.6,3991.75,3771.85,3724.7,3661.9
SRF,0.64,2292.0,2233.0,2265.4,2263.47,2293.94,2322.47,2352.94,2234.94,2204.47,2175.94
SUNPHARMA,-0.72,1144.3,1126.45,1135.25,1135.33,1144.21,1153.18,1162.06,1126.36,1117.48,1108.51
SUNTV,-1.77,534.65,520.0,524.15,526.27,532.54,540.92,547.19,517.89,511.62,503.24
SYNGENE,-0.55,819.0,798.4,801.7,806.37,814.34,826.97,834.94,793.74,785.77,773.14
TATACHEM,-2.94,1059.95,1027.05,1041.4,1042.8,1058.55,1075.7,1091.45,1025.65,1009.9,992.75
TATACOMM,-2.87,1788.0,1700.25,1712.2,1733.48,1766.71,1821.23,1854.46,1678.96,1645.73,1591.21
TATACONSUM,-1.6,855.0,838.2,843.05,845.42,852.64,862.22,869.44,835.84,828.62,819.04
TATAMOTORS,-3.26,644.3,616.45,622.65,627.8,639.15,655.65,667.0,611.3,599.95,583.45
TATAPOWER,-3.54,244.7,233.3,235.75,237.92,242.54,249.32,253.94,231.14,226.52,219.74
TATASTEEL,-3.45,122.9,118.25,118.95,120.03,121.81,124.68,126.46,117.16,115.38,112.51
TCS,-0.33,3446.4,3413.6,3440.65,3433.55,3453.5,3466.35,3486.3,3420.7,3400.75,3387.9
TECHM,0.19,1152.6,1125.6,1145.65,1141.28,1156.96,1168.28,1183.96,1129.96,1114.28,1102.96
TITAN,-0.82,3005.7,2960.0,2977.15,2980.95,3001.9,3026.65,3047.6,2956.2,2935.25,2910.5
TORNTPHARM,-0.89,1988.4,1953.95,1965.8,1969.38,1984.81,2003.83,2019.26,1950.36,1934.93,1915.91
TORNTPOWER,-2.01,678.0,651.0,664.15,664.38,677.76,691.38,704.76,650.76,637.38,623.76
TRENT,-0.98,1716.65,1678.15,1690.9,1695.23,1712.31,1733.73,1750.81,1673.81,1656.73,1635.31
TVSMOTOR,0.73,1396.0,1362.55,1379.75,1379.43,1396.31,1412.88,1429.76,1362.86,1345.98,1329.41
UBL,-1.98,1600.0,1538.7,1559.8,1566.17,1593.64,1627.47,1654.94,1532.34,1504.87,1471.04
ULTRACEMCO,0.07,8315.0,8213.4,8287.7,8272.03,8330.66,8373.63,8432.26,8229.06,8170.43,8127.46
UPL,-1.05,629.55,614.0,619.15,620.9,627.8,636.45,643.35,612.25,605.35,596.7
VEDL,-1.72,277.4,270.35,272.15,273.3,276.25,280.35,283.3,269.2,266.25,262.15
VOLTAS,0.47,805.25,792.1,801.15,799.5,806.9,812.65,820.05,793.75,786.35,780.6
WHIRLPOOL,-0.38,1465.95,1415.05,1453.25,1444.75,1474.45,1495.65,1525.35,1423.55,1393.85,1372.65
WIPRO,-1.02,405.9,399.0,402.8,402.57,406.14,409.47,413.04,399.24,395.67,392.34
ZEEL,-4.35,238.4,225.0,226.75,230.05,235.1,243.45,248.5,221.7,216.65,208.3
ZYDUSLIFE,-0.84,635.0,622.0,628.6,628.53,635.06,641.53,648.06,622.06,615.53,609.06
FORTIS,-3.12,347.65,323.25,335.0,335.3,347.35,359.7,371.75,322.95,310.9,298.55
GLAND,-1.14,1306.6,1265.65,1288.75,1287.0,1308.35,1327.95,1349.3,1267.4,1246.05,1226.45
HINDZINC,-0.39,324.7,319.3,321.0,321.67,324.04,327.07,329.44,318.64,316.27,313.24
IDFCFIRSTB,-1.58,88.3,85.55,87.1,86.98,88.41,89.73,91.16,85.66,84.23,82.91
INDIANB,-1.05,345.4,339.05,343.75,342.73,346.41,349.08,352.76,340.06,336.38,333.71
IRFC,-1.98,41.1,38.85,39.7,39.88,40.91,42.13,43.16,38.66,37.63,36.41
PRESTIGE,-0.63,587.9,570.2,577.25,578.45,586.7,596.15,604.4,569.0,560.75,551.3
UNIONBANK,-2.12,90.85,86.2,87.85,88.3,90.4,92.95,95.05,85.75,83.65,81.1
VBL,0.92,809.85,800.05,808.1,806.0,811.95,815.8,821.75,802.15,796.2,792.35
SONACOMS,-2.2,568.75,547.0,554.6,556.78,566.56,578.53,588.31,544.81,535.03,523.06
