symbol,percent_return,prev_high,prev_low,prev_close,PIVOT,RES1,RES2,RES3,SUP1,SUP2,SUP3
BAJAJFINSV,0.06,1529.75,1505.0,1516.6,1517.12,1529.24,1541.87,1553.99,1504.49,1492.37,1479.74
BAJFINANCE,-0.67,7214.0,7090.0,7125.35,7143.12,7196.24,7267.12,7320.24,7072.24,7019.12,6948.24
BALKRISIND,-0.73,2385.0,2320.0,2355.0,2353.33,2386.66,2418.33,2451.66,2321.66,2288.33,2256.66
BALRAMCHIN,0.16,397.35,390.3,394.7,394.12,397.94,401.17,404.99,390.89,387.07,383.84
BANDHANBNK,-0.56,234.35,230.1,232.3,232.25,234.4,236.5,238.65,230.15,228.0,225.9
BANKBARODA,-0.41,195.55,192.35,194.05,193.98,195.61,197.18,198.81,192.41,190.78,189.21
BATAINDIA,-3.17,1766.15,1696.0,1700.3,1720.82,1745.64,1790.97,1815.79,1675.49,1650.67,1605.34
BEL,1.97,132.4,129.0,131.7,131.03,133.06,134.43,136.46,129.66,127.63,126.26
BERGEPAINT,-1.51,721.3,686.75,698.6,702.22,717.69,736.77,752.24,683.14,667.67,648.59
BHARATFORG,6.33,975.0,887.2,963.1,941.77,996.34,1029.57,1084.14,908.54,853.97,820.74
BHARTIARTL,-0.19,897.45,878.8,883.7,886.65,894.5,905.3,913.15,875.85,868.0,857.2
BHEL,2.43,101.95,98.6,101.25,100.6,102.6,103.95,105.95,99.25,97.25,95.9
BIOCON,-1.13,276.5,264.75,270.05,270.43,276.11,282.18,287.86,264.36,258.68,252.61
BOSCHLTD,0.85,18388.9,18090.0,18310.3,18263.07,18436.14,18561.97,18735.04,18137.24,17964.17,17838.34
BPCL,0.7,361.7,358.05,360.35,360.03,362.01,363.68,365.66,358.36,356.38,354.71
BRITANNIA,-0.1,4633.35,4575.0,4600.9,4603.08,4631.16,4661.43,4689.51,4572.81,4544.73,4514.46
BSOFT,0.58,455.55,447.4,454.15,452.37,457.34,460.52,465.49,449.19,444.22,441.04
CANBK,-0.78,339.35,332.0,336.1,335.82,339.64,343.17,346.99,332.29,328.47,324.94
CANFINHOME,-0.76,742.0,728.0,732.7,734.23,740.46,748.23,754.46,726.46,720.23,712.46
CHAMBLFERT,-0.64,277.6,270.7,273.3,273.87,277.04,280.77,283.94,270.14,266.97,263.24
CHOLAFIN,-0.2,1065.9,1049.85,1055.65,1057.13,1064.41,1073.18,1080.46,1048.36,1041.08,1032.31
CIPLA,-0.03,1271.65,1252.25,1266.05,1263.32,1274.39,1282.72,1293.79,1254.99,1243.92,1235.59
COALINDIA,1.95,235.7,230.6,234.75,233.68,236.76,238.78,241.86,231.66,228.58,226.56
COFORGE,1.75,5090.0,4958.9,5067.95,5038.95,5119.0,5170.05,5250.1,4987.9,4907.85,4856.8
COLPAL,-0.42,1994.35,1962.05,1968.6,1975.0,1987.95,2007.3,2020.25,1955.65,1942.7,1923.35
CONCOR,-0.18,714.45,697.75,709.35,707.18,716.61,723.88,733.31,699.91,690.48,683.21
COROMANDEL,0.6,1070.0,1058.55,1062.8,1063.78,1069.01,1075.23,1080.46,1057.56,1052.33,1046.11
CROMPTON,0.56,307.9,302.0,305.75,305.22,308.44,311.12,314.34,302.54,299.32,296.64
CUB,0.26,133.95,132.5,133.7,133.38,134.26,134.83,135.71,132.81,131.93,131.36
CUMMINSIND,0.87,1754.95,1725.0,1748.6,1742.85,1760.7,1772.8,1790.65,1730.75,1712.9,1700.8
DABUR,1.73,572.95,561.0,572.15,568.7,576.4,580.65,588.35,564.45,556.75,552.5
DALBHARAT,-0.14,2018.95,1992.75,2012.85,2008.18,2023.61,2034.38,2049.81,1997.41,1981.98,1971.21
DEEPAKNTR,-1.27,2124.0,2054.1,2065.45,2081.18,2108.26,2151.08,2178.16,2038.36,2011.28,1968.46
DELTACORP,2.34,188.0,181.7,186.0,185.23,188.76,191.53,195.06,182.46,178.93,176.16
DIVISLAB,-2.83,3860.0,3715.0,3737.7,3770.9,3826.8,3915.9,3971.8,3681.8,3625.9,3536.8
DIXON,0.85,4967.75,4816.2,4901.35,4895.1,4974.0,5046.65,5125.55,4822.45,4743.55,4670.9
DLF,-0.52,489.7,483.1,485.7,486.17,489.24,492.77,495.84,482.64,479.57,476.04
DRREDDY,3.77,5883.75,5671.1,5871.0,5808.62,5946.14,6021.27,6158.79,5733.49,5595.97,5520.84
EICHERMOT,1.2,3415.0,3332.0,3412.6,3386.53,3441.06,3469.53,3524.06,3358.06,3303.53,3275.06
ESCORTS,-0.15,2611.0,2560.5,2588.55,2586.68,2612.86,2637.18,2663.36,2562.36,2536.18,2511.86
EXIDEIND,1.11,264.75,258.7,264.2,262.55,266.4,268.6,272.45,260.35,256.5,254.3
FEDERALBNK,-0.63,135.75,133.2,134.6,134.52,135.84,137.07,138.39,133.29,131.97,130.74
FSL,1.5,149.6,145.25,149.05,147.97,150.69,152.32,155.04,146.34,143.62,141.99
GAIL,1.29,118.15,115.6,117.9,117.22,118.84,119.77,121.39,116.29,114.67,113.74
GLENMARK,0.45,836.9,821.2,828.6,828.9,836.6,844.6,852.3,820.9,813.2,805.2
GNFC,1.2,560.35,548.3,554.4,554.35,560.4,566.4,572.45,548.35,542.3,536.3
GODREJCP,0.92,1027.9,1002.1,1018.7,1016.23,1030.36,1042.03,1056.16,1004.56,990.43,978.76
GODREJPROP,-2.15,1565.2,1521.0,1526.85,1537.68,1554.36,1581.88,1598.56,1510.16,1493.48,1465.96
GRANULES,-0.22,327.5,321.0,322.4,323.63,326.26,330.13,332.76,319.76,317.13,313.26
GRASIM,0.07,1849.95,1827.45,1845.65,1841.02,1854.59,1863.52,1877.09,1832.09,1818.52,1809.59
GUJGASLTD,0.41,473.3,466.65,472.05,470.67,474.69,477.32,481.34,468.04,464.02,461.39
HAL,1.28,3839.15,3762.1,3824.25,3808.5,3854.9,3885.55,3931.95,3777.85,3731.45,3700.8
HAVELLS,-0.87,1332.85,1309.4,1312.05,1318.1,1326.8,1341.55,1350.25,1303.35,1294.65,1279.9
HCLTECH,0.25,1146.0,1125.0,1144.15,1138.38,1151.76,1159.38,1172.76,1130.76,1117.38,1109.76
HDFCAMC,1.11,2529.6,2476.0,2521.6,2509.07,2542.14,2562.67,2595.74,2488.54,2455.47,2434.94
HDFCBANK,0.04,1654.5,1631.1,1650.5,1645.37,1659.64,1668.77,1683.04,1636.24,1621.97,1612.84
HDFCLIFE,0.05,652.0,643.15,645.8,646.98,650.81,655.83,659.66,641.96,638.13,633.11
HINDALCO,3.11,469.8,450.9,468.9,463.2,475.5,482.1,494.4,456.6,444.3,437.7
HINDCOPPER,3.51,152.5,148.05,151.9,150.82,153.59,155.27,158.04,149.14,146.37,144.69
HINDPETRO,0.51,267.5,263.15,266.4,265.68,268.21,270.03,272.56,263.86,261.33,259.51
HINDUNILVR,-0.53,2568.95,2541.0,2552.2,2554.05,2567.1,2582.0,2595.05,2539.15,2526.1,2511.2
HONAUT,-0.74,42488.0,41739.95,41844.8,42024.25,42308.55,42772.3,43056.6,41560.5,41276.2,40812.45
IBULHSGFIN,4.28,170.8,160.05,169.45,166.77,173.49,177.52,184.24,162.74,156.02,151.99
ICICIBANK,-0.73,975.3,963.6,972.7,970.53,977.46,982.23,989.16,965.76,958.83,954.06
ICICIGI,-1.55,1410.0,1386.5,1394.0,1396.83,1407.16,1420.33,1430.66,1383.66,1373.33,1360.16
ICICIPRULI,-0.5,586.2,569.0,578.25,577.82,586.64,595.02,603.84,569.44,560.62,552.24
IDFC,0.42,119.5,118.15,119.35,119.0,119.85,120.35,121.2,118.5,117.65,117.15
IDFCFIRSTB,0.8,88.3,87.1,88.15,87.85,88.6,89.05,89.8,87.4,86.65,86.2
IEX,1.2,131.9,127.8,130.6,130.1,132.4,134.2,136.5,128.3,126.0,124.2
IGL,0.5,461.5,455.0,460.25,458.92,462.84,465.42,469.34,456.34,452.42,449.84
INDHOTEL,-0.59,390.0,383.85,386.35,386.73,389.61,392.88,395.76,383.46,380.58,377.31
INDIACEM,6.53,230.4,214.2,229.15,224.58,234.96,240.78,251.16,218.76,208.38,202.56
INDIAMART,-1.07,3207.6,3132.55,3153.1,3164.42,3196.29,3239.47,3271.34,3121.24,3089.37,3046.19
INDIGO,1.07,2593.95,2550.25,2587.55,2577.25,2604.25,2620.95,2647.95,2560.55,2533.55,2516.85
INDUSINDBK,0.32,1410.45,1392.0,1408.45,1403.63,1415.26,1422.08,1433.71,1396.81,1385.18,1378.36
INDUSTOWER,-0.38,172.1,169.6,171.4,171.03,172.46,173.53,174.96,169.96,168.53,167.46
INFY,0.3,1396.0,1382.5,1394.4,1390.97,1399.44,1404.47,1412.94,1385.94,1377.47,1372.44
INTELLECT,1.84,693.9,668.55,687.95,683.47,698.39,708.82,723.74,673.04,658.12,647.69
IOC,1.68,94.05,92.2,93.9,93.38,94.56,95.23,96.41,92.71,91.53,90.86
IPCALAB,0.16,943.05,903.3,911.9,919.42,935.54,959.17,975.29,895.79,879.67,856.04
IRCTC,0.94,653.3,640.35,648.65,647.43,654.51,660.38,667.46,641.56,634.48,628.61
ITC,1.39,459.9,446.9,458.65,455.15,463.4,468.15,476.4,450.4,442.15,437.4
JINDALSTEL,3.18,680.95,658.05,678.95,672.65,687.25,695.55,710.15,664.35,649.75,641.45
JKCEMENT,2.69,3412.0,3288.0,3371.05,3357.02,3426.04,3481.02,3550.04,3302.04,3233.02,3178.04
JSWSTEEL,2.76,828.9,801.35,823.45,817.9,834.45,845.45,862.0,806.9,790.35,779.35
JUBLFOOD,-0.98,506.15,496.15,501.05,501.12,506.09,511.12,516.09,496.09,491.12,486.09
KOTAKBANK,0.19,1834.0,1816.75,1831.5,1827.42,1838.09,1844.67,1855.34,1820.84,1810.17,1803.59
LALPATHLAB,0.58,2393.2,2355.0,2383.25,2377.15,2399.3,2415.35,2437.5,2361.1,2338.95,2322.9
LAURUSLABS,-0.35,418.0,406.35,410.35,411.57,416.79,423.22,428.44,405.14,399.92,393.49
LICHSGFIN,-0.38,434.0,424.5,430.8,429.77,435.04,439.27,444.54,425.54,420.27,416.04
LT,0.74,2655.0,2615.25,2651.6,2640.62,2665.99,2680.37,2705.74,2626.24,2600.87,2586.49
LTIM,0.43,5112.5,5033.0,5104.2,5083.23,5133.46,5162.73,5212.96,5053.96,5003.73,4974.46
LTTS,0.24,4299.0,4237.0,4286.8,4274.27,4311.54,4336.27,4373.54,4249.54,4212.27,4187.54
LUPIN,1.45,1109.0,1086.85,1099.45,1098.43,1110.01,1120.58,1132.16,1087.86,1076.28,1065.71
MANAPPURAM,-1.25,145.8,141.7,142.4,143.3,144.9,147.4,149.0,140.8,139.2,136.7
MARICO,1.37,587.9,573.5,585.15,582.18,590.86,596.58,605.26,576.46,567.78,562.06
MARUTI,-0.83,9540.05,9417.5,9463.1,9473.55,9529.6,9596.1,9652.15,9407.05,9351.0,9284.5
MCDOWELL-N,-0.1,1024.0,1008.15,1018.6,1016.92,1025.69,1032.77,1041.54,1009.84,1001.07,993.99
MCX,1.07,1633.75,1597.05,1617.4,1616.07,1635.09,1652.77,1671.79,1598.39,1579.37,1561.69
METROPOLIS,2.82,1431.9,1382.5,1427.35,1413.92,1445.34,1463.32,1494.74,1395.94,1364.52,1346.54
MFSL,-2.62,816.85,785.15,789.7,797.23,809.31,828.93,841.01,777.61,765.53,745.91
MGL,-0.69,1071.9,1057.6,1064.55,1064.68,1071.76,1078.98,1086.06,1057.46,1050.38,1043.16
MOTHERSON,0.56,99.0,97.6,98.65,98.42,99.24,99.82,100.64,97.84,97.02,96.44
MPHASIS,0.99,2368.7,2300.85,2363.3,2344.28,2387.71,2412.13,2455.56,2319.86,2276.43,2252.01
MRF,-1.13,107999.0,106000.0,106416.9,106805.3,107610.6,108804.3,109609.6,105611.6,104806.3,103612.6
MUTHOOTFIN,-0.18,1370.0,1346.05,1362.6,1359.55,1373.05,1383.5,1397.0,1349.1,1335.6,1325.15
NATIONALUM,2.16,97.0,94.45,96.85,96.1,97.75,98.65,100.3,95.2,93.55,92.65
NAUKRI,-0.52,4766.4,4680.05,4690.35,4712.27,4744.49,4798.62,4830.84,4658.14,4625.92,4571.79
NAVINFLUOR,-0.35,4501.0,4445.0,4461.6,4469.2,4493.4,4525.2,4549.4,4437.4,4413.2,4381.4
NESTLEIND,-0.05,22356.25,22162.6,22218.4,22245.75,22328.9,22439.4,22522.55,22135.25,22052.1,21941.6
NMDC,1.21,112.9,111.1,112.65,112.22,113.34,114.02,115.14,111.54,110.42,109.74
NTPC,0.53,219.7,216.45,218.7,218.28,220.11,221.53,223.36,216.86,215.03,213.61
OBEROIRLTY,-1.59,1110.75,1074.2,1089.05,1091.33,1108.46,1127.88,1145.01,1071.91,1054.78,1035.36
OFSS,0.74,3988.0,3924.55,3979.95,3964.17,4003.79,4027.62,4067.24,3940.34,3900.72,3876.89
ONGC,2.05,177.25,173.3,176.9,175.82,178.34,179.77,182.29,174.39,171.87,170.44
PAGEIND,-0.38,39650.0,38894.6,39042.25,39195.62,39496.64,39951.02,40252.04,38741.24,38440.22,37985.84
PEL,2.5,1043.85,1003.0,1039.6,1028.82,1054.64,1069.67,1095.49,1013.79,987.97,972.94
PERSISTENT,-0.15,4888.15,4796.25,4849.65,4844.68,4893.11,4936.58,4985.01,4801.21,4752.78,4709.31
PETRONET,2.75,233.75,224.7,231.55,230.0,235.3,239.05,244.35,226.25,220.95,217.2
PFC,0.39,271.15,265.35,270.05,268.85,272.35,274.65,278.15,266.55,263.05,260.75
PIDILITIND,-0.77,2625.0,2595.1,2603.6,2607.9,2620.7,2637.8,2650.6,2590.8,2578.0,2560.9
PIIND,0.82,3892.0,3803.9,3882.25,3859.38,3914.86,3947.48,4002.96,3826.76,3771.28,3738.66
PNB,-0.97,62.3,60.9,61.55,61.58,62.26,62.98,63.66,60.86,60.18,59.46
POLYCAB,0.26,4717.0,4650.0,4683.9,4683.63,4717.26,4750.63,4784.26,4650.26,4616.63,4583.26
POWERGRID,-0.48,243.5,239.75,240.35,241.2,242.65,244.95,246.4,238.9,237.45,235.15
PVRINOX,2.39,1648.0,1598.1,1640.35,1628.82,1659.54,1678.72,1709.44,1609.64,1578.92,1559.74
RAMCOCEM,1.95,867.7,839.8,864.4,857.3,874.8,885.2,902.7,846.9,829.4,819.0
RBLBANK,0.25,222.45,217.1,220.95,220.17,223.24,225.52,228.59,217.89,214.82,212.54
RECLTD,0.39,219.45,213.1,217.85,216.8,220.5,223.15,226.85,214.15,210.45,207.8
RELIANCE,0.66,2529.0,2481.1,2525.2,2511.77,2542.44,2559.67,2590.34,2494.54,2463.87,2446.64
SAIL,0.38,93.35,90.95,92.95,92.42,93.89,94.82,96.29,91.49,90.02,89.09
SBICARD,-1.13,884.0,869.35,871.25,874.87,880.39,889.52,895.04,865.74,860.22,851.09
SBILIFE,0.0,1374.0,1343.0,1349.35,1355.45,1367.9,1386.45,1398.9,1336.9,1324.45,1305.9
SBIN,0.11,575.0,568.35,573.75,572.37,576.39,579.02,583.04,569.74,565.72,563.09
SHREECEM,0.25,24372.0,24012.0,24331.05,24238.35,24464.7,24598.35,24824.7,24104.7,23878.35,23744.7
SHRIRAMFIN,-0.67,1875.9,1840.0,1848.9,1854.93,1869.86,1890.83,1905.76,1833.96,1819.03,1798.06
SIEMENS,-1.25,3800.0,3678.65,3732.1,3736.92,3795.19,3858.27,3916.54,3673.84,3615.57,3552.49
SRF,0.95,2312.8,2266.05,2299.7,2292.85,2319.65,2339.6,2366.4,2272.9,2246.1,2226.15
SUNPHARMA,0.36,1159.3,1140.3,1152.8,1150.8,1161.3,1169.8,1180.3,1142.3,1131.8,1123.3
SUNTV,-1.65,544.6,531.0,534.25,536.62,542.24,550.22,555.84,528.64,523.02,515.04
SYNGENE,-2.44,832.2,799.15,802.65,811.33,823.51,844.38,856.56,790.46,778.28,757.41
TATACHEM,-0.01,1014.2,987.4,1010.2,1003.93,1020.46,1030.73,1047.26,993.66,977.13,966.86
TATACOMM,0.42,1714.35,1683.0,1690.85,1696.07,1709.14,1727.42,1740.49,1677.79,1664.72,1646.44
TATACONSUM,1.5,862.45,847.65,860.2,856.77,865.89,871.57,880.69,851.09,841.97,836.29
TATAMOTORS,2.51,624.0,605.35,622.55,617.3,629.25,635.95,647.9,610.6,598.65,591.95
TATAPOWER,0.43,237.0,232.0,234.9,234.63,237.26,239.63,242.26,232.26,229.63,227.26
TATASTEEL,1.74,120.5,116.9,120.2,119.2,121.5,122.8,125.1,117.9,115.6,114.3
TCS,-0.23,3467.0,3425.05,3462.5,3451.52,3477.99,3493.47,3519.94,3436.04,3409.57,3394.09
TECHM,1.87,1236.5,1200.2,1228.0,1221.57,1242.94,1257.87,1279.24,1206.64,1185.27,1170.34
TITAN,1.19,2962.0,2918.15,2955.9,2945.35,2972.55,2989.2,3016.4,2928.7,2901.5,2884.85
TORNTPHARM,1.64,2093.95,2048.05,2073.85,2071.95,2095.85,2117.85,2141.75,2049.95,2026.05,2004.05
TORNTPOWER,0.68,674.4,651.95,662.05,662.8,673.65,685.25,696.1,651.2,640.35,628.75
TRENT,4.33,1806.4,1703.05,1787.9,1765.78,1828.51,1869.13,1931.86,1725.16,1662.43,1621.81
TVSMOTOR,0.63,1349.6,1317.0,1340.0,1335.53,1354.06,1368.13,1386.66,1321.46,1302.93,1288.86
UBL,-0.64,1565.7,1543.25,1549.2,1552.72,1562.19,1575.17,1584.64,1539.74,1530.27,1517.29
ULTRACEMCO,-0.56,8173.95,8086.0,8111.25,8123.73,8161.46,8211.68,8249.41,8073.51,8035.78,7985.56
UPL,1.8,616.9,602.8,615.2,611.63,620.46,625.73,634.56,606.36,597.53,592.26
VEDL,1.67,244.5,240.25,244.05,242.93,245.61,247.18,249.86,241.36,238.68,237.11
VOLTAS,4.09,851.8,819.25,849.45,840.17,861.09,872.72,893.64,828.54,807.62,795.99
WHIRLPOOL,1.66,1507.3,1461.9,1500.95,1490.05,1518.2,1535.45,1563.6,1472.8,1444.65,1427.4
WIPRO,0.35,418.5,412.55,417.8,416.28,420.01,422.23,425.96,414.06,410.33,408.11
ZEEL,1.64,244.6,230.5,242.25,239.12,247.74,253.22,261.84,233.64,225.02,219.54
ZYDUSLIFE,0.95,664.75,654.6,661.55,660.3,666.0,670.45,676.15,655.85,650.15,645.7
FORTIS,0.8,337.95,325.4,328.0,330.45,335.5,343.0,348.05,322.95,317.9,310.4
GLAND,3.76,1768.0,1621.0,1671.65,1686.88,1752.76,1833.88,1899.76,1605.76,1539.88,1458.76
HINDZINC,0.36,321.0,318.05,320.6,319.88,321.71,322.83,324.66,318.76,316.93,315.81
INDIANB,-2.46,390.0,375.0,383.0,382.67,390.34,397.67,405.34,375.34,367.67,360.34
IRFC,-2.68,50.1,48.05,48.95,49.03,50.01,51.08,52.06,47.96,46.98,45.91
PRESTIGE,-2.51,599.0,582.1,586.4,589.17,596.24,606.07,613.14,579.34,572.27,562.44
UNIONBANK,1.11,91.9,89.3,91.1,90.77,92.24,93.37,94.84,89.64,88.17,87.04
VBL,0.36,831.8,802.65,823.2,819.22,835.79,848.37,864.94,806.64,790.07,777.49
SONACOMS,-0.36,560.35,553.35,554.5,556.07,558.79,563.07,565.79,551.79,549.07,544.79
LICI,0.05,647.0,641.0,643.95,643.98,646.96,649.98,652.96,640.96,637.98,634.96
