symbol,percent_return,prev_high,prev_low,prev_close,PIVOT,RES1,RES2,RES3,SUP1,SUP2,SUP3
BALRAMCHIN,2.03,409.4,396.1,403.0,402.83,409.56,416.13,422.86,396.26,389.53,382.96
BANDHANBNK,2.9,225.9,217.3,223.4,222.2,227.1,230.8,235.7,218.5,213.6,209.9
BANKBARODA,0.55,203.75,200.8,202.2,202.25,203.7,205.2,206.65,200.75,199.3,197.8
BATAINDIA,1.2,1742.0,1707.25,1736.4,1728.55,1749.85,1763.3,1784.6,1715.1,1693.8,1680.35
BEL,0.42,131.0,128.85,130.7,130.18,131.51,132.33,133.66,129.36,128.03,127.21
BERGEPAINT,0.4,684.75,676.05,682.4,681.07,686.09,689.77,694.79,677.39,672.37,668.69
BHARATFORG,3.17,935.95,901.95,931.45,923.12,944.29,957.12,978.29,910.29,889.12,876.29
BHARTIARTL,-0.58,897.8,885.25,889.9,890.98,896.71,903.53,909.26,884.16,878.43,871.61
BHEL,0.92,105.45,102.85,104.05,104.12,105.39,106.72,107.99,102.79,101.52,100.19
BIOCON,0.14,259.2,256.0,257.1,257.43,258.86,260.63,262.06,255.66,254.23,252.46
BOSCHLTD,0.09,19180.0,18912.65,18970.3,19020.98,19129.31,19288.33,19396.66,18861.96,18753.63,18594.61
BPCL,1.08,378.45,371.65,377.5,375.87,380.09,382.67,386.89,373.29,369.07,366.49
BRITANNIA,-2.23,4910.4,4765.25,4793.95,4823.2,4881.15,4968.35,5026.3,4736.0,4678.05,4590.85
BSOFT,2.73,429.7,416.3,427.25,424.42,432.54,437.82,445.94,419.14,411.02,405.74
CANBK,0.32,346.7,342.7,344.35,344.58,346.46,348.58,350.46,342.46,340.58,338.46
CANFINHOME,2.55,755.4,730.15,751.4,745.65,761.15,770.9,786.4,735.9,720.4,710.65
CHAMBLFERT,0.82,281.3,275.15,277.1,277.85,280.55,284.0,286.7,274.4,271.7,268.25
CHOLAFIN,-0.48,1144.8,1119.2,1132.1,1132.03,1144.86,1157.63,1170.46,1119.26,1106.43,1093.66
CIPLA,-0.24,1184.75,1165.4,1175.0,1175.05,1184.7,1194.4,1204.05,1165.35,1155.7,1146.0
COALINDIA,0.95,229.95,226.85,229.25,228.68,230.51,231.78,233.61,227.41,225.58,224.31
COFORGE,0.67,4729.5,4675.6,4703.7,4702.93,4730.26,4756.83,4784.16,4676.36,4649.03,4622.46
COLPAL,-1.46,2046.5,2001.5,2019.4,2022.47,2043.44,2067.47,2088.44,1998.44,1977.47,1953.44
CONCOR,0.72,698.8,684.55,694.7,692.68,700.81,706.93,715.06,686.56,678.43,672.31
COROMANDEL,5.1,1033.2,981.25,1029.45,1014.63,1048.01,1066.58,1099.96,996.06,962.68,944.11
CROMPTON,0.15,295.8,292.15,293.9,293.95,295.75,297.6,299.4,292.1,290.3,288.45
CUB,-0.6,134.7,132.95,133.2,133.62,134.29,135.37,136.04,132.54,131.87,130.79
CUMMINSIND,0.67,1974.0,1948.1,1968.15,1963.42,1978.74,1989.32,2004.64,1952.84,1937.52,1926.94
DABUR,-1.05,579.95,572.6,575.6,576.05,579.5,583.4,586.85,572.15,568.7,564.8
DALBHARAT,-0.17,1961.35,1936.85,1953.8,1950.67,1964.49,1975.17,1988.99,1939.99,1926.17,1915.49
DEEPAKNTR,-0.12,2029.0,1996.0,2010.7,2011.9,2027.8,2044.9,2060.8,1994.8,1978.9,1961.8
DELTACORP,1.93,202.25,195.15,200.3,199.23,203.31,206.33,210.41,196.21,192.13,189.11
DIVISLAB,-1.46,3748.95,3640.0,3684.3,3691.08,3742.16,3800.03,3851.11,3633.21,3582.13,3524.26
DIXON,1.44,4144.95,4020.0,4122.0,4095.65,4171.3,4220.6,4296.25,4046.35,3970.7,3921.4
DLF,0.61,521.75,508.85,518.75,516.45,524.05,529.35,536.95,511.15,503.55,498.25
DRREDDY,1.03,5660.4,5570.0,5640.45,5623.62,5677.24,5714.02,5767.64,5586.84,5533.22,5496.44
EICHERMOT,0.31,3375.95,3318.45,3365.5,3353.3,3388.15,3410.8,3445.65,3330.65,3295.8,3273.15
ESCORTS,0.1,2581.0,2515.0,2539.45,2545.15,2575.3,2611.15,2641.3,2509.3,2479.15,2443.3
EXIDEIND,-0.62,252.85,247.1,249.6,249.85,252.6,255.6,258.35,246.85,244.1,241.1
FEDERALBNK,0.15,136.6,134.9,135.65,135.72,136.54,137.42,138.24,134.84,134.02,133.14
FSL,2.59,146.0,142.25,144.5,144.25,146.25,148.0,150.0,142.5,140.5,138.75
GAIL,1.36,122.95,118.0,119.1,120.02,122.04,124.97,126.99,117.09,115.07,112.14
GLENMARK,-1.36,824.45,786.0,787.85,799.43,812.86,837.88,851.31,774.41,760.98,735.96
GNFC,1.12,597.75,586.3,592.9,592.32,598.34,603.77,609.79,586.89,580.87,575.44
GODREJCP,0.0,1040.45,1030.1,1035.95,1035.5,1040.9,1045.85,1051.25,1030.55,1025.15,1020.2
GODREJPROP,-0.65,1762.95,1734.25,1740.5,1745.9,1757.55,1774.6,1786.25,1728.85,1717.2,1700.15
GRANULES,0.62,325.3,321.0,323.3,323.2,325.4,327.5,329.7,321.1,318.9,316.8
GRASIM,1.41,1854.7,1820.8,1849.45,1841.65,1862.5,1875.55,1896.4,1828.6,1807.75,1794.7
GUJGASLTD,0.29,486.75,478.65,482.7,482.7,486.75,490.8,494.85,478.65,474.6,470.55
HAL,0.83,3998.9,3939.0,3961.5,3966.47,3993.94,4026.37,4053.84,3934.04,3906.57,3874.14
HAVELLS,0.68,1338.0,1310.0,1334.05,1327.35,1344.7,1355.35,1372.7,1316.7,1299.35,1288.7
HCLTECH,1.19,1119.5,1096.0,1116.7,1110.73,1125.46,1134.23,1148.96,1101.96,1087.23,1078.46
HDFCAMC,-0.17,2584.0,2517.8,2534.0,2545.27,2572.74,2611.47,2638.94,2506.54,2479.07,2440.34
HDFCBANK,0.47,1656.8,1638.7,1651.2,1648.9,1659.1,1667.0,1677.2,1641.0,1630.8,1622.9
HDFCLIFE,-1.89,655.0,644.45,646.85,648.77,653.09,659.32,663.64,642.54,638.22,631.99
HINDALCO,2.46,463.25,453.0,462.6,459.62,466.24,469.87,476.49,455.99,449.37,445.74
HINDCOPPER,10.36,144.4,130.05,141.1,138.52,146.99,152.87,161.34,132.64,124.17,118.29
HINDPETRO,1.07,285.5,276.3,282.4,281.4,286.5,290.6,295.7,277.3,272.2,268.1
HINDUNILVR,-0.92,2582.9,2554.0,2560.8,2565.9,2577.8,2594.8,2606.7,2548.9,2537.0,2520.0
HONAUT,2.36,43300.0,42111.6,42992.95,42801.52,43491.44,43989.92,44679.84,42303.04,41613.12,41114.64
IBULHSGFIN,5.66,145.65,137.6,143.75,142.33,147.06,150.38,155.11,139.01,134.28,130.96
ICICIBANK,0.21,999.4,988.6,998.3,995.43,1002.26,1006.23,1013.06,991.46,984.63,980.66
ICICIGI,0.86,1391.2,1350.0,1385.5,1375.57,1401.14,1416.77,1442.34,1359.94,1334.37,1318.74
ICICIPRULI,-0.16,582.0,573.05,579.5,578.18,583.31,587.13,592.26,574.36,569.23,565.41
IDFC,2.72,120.5,114.9,118.75,118.05,121.2,123.65,126.8,115.6,112.45,110.0
IDFCFIRSTB,3.87,88.3,84.05,87.2,86.52,88.99,90.77,93.24,84.74,82.27,80.49
IEX,0.04,124.0,122.4,122.65,123.02,123.64,124.62,125.24,122.04,121.42,120.44
IGL,0.27,463.75,456.3,463.1,461.05,465.8,468.5,473.25,458.35,453.6,450.9
INDHOTEL,0.88,395.9,390.7,395.1,393.9,397.1,399.1,402.3,391.9,388.7,386.7
INDIACEM,2.21,222.0,215.2,219.45,218.88,222.56,225.68,229.36,215.76,212.08,208.96
INDIAMART,0.72,3140.0,3088.15,3112.4,3113.52,3138.89,3165.37,3190.74,3087.04,3061.67,3035.19
INDIGO,-0.92,2650.0,2587.2,2592.9,2610.03,2632.86,2672.83,2695.66,2570.06,2547.23,2507.26
INDUSINDBK,1.13,1419.9,1396.0,1417.75,1411.22,1426.44,1435.12,1450.34,1402.54,1387.32,1378.64
INDUSTOWER,-1.15,175.85,171.65,172.0,173.17,174.69,177.37,178.89,170.49,168.97,166.29
INFY,1.13,1357.5,1333.25,1355.7,1348.82,1364.39,1373.07,1388.64,1340.14,1324.57,1315.89
INTELLECT,-2.35,693.75,651.5,674.65,673.3,695.1,715.55,737.35,652.85,631.05,610.6
IOC,-1.57,96.2,93.0,93.75,94.32,95.64,97.52,98.84,92.44,91.12,89.24
IPCALAB,1.9,893.25,857.6,873.5,874.78,891.96,910.43,927.61,856.31,839.13,820.66
IRCTC,1.59,642.65,631.05,640.65,638.12,645.19,649.72,656.79,633.59,626.52,621.99
ITC,-0.59,469.7,463.5,465.7,466.3,469.1,472.5,475.3,462.9,460.1,456.7
JINDALSTEL,0.52,674.2,662.5,668.75,668.48,674.46,680.18,686.16,662.76,656.78,651.06
JKCEMENT,0.68,3297.6,3255.1,3274.65,3275.78,3296.46,3318.28,3338.96,3253.96,3233.28,3211.46
JSWSTEEL,1.57,821.2,806.2,816.75,814.72,823.24,829.72,838.24,808.24,799.72,793.24
JUBLFOOD,0.17,484.2,477.1,478.5,479.93,482.76,487.03,489.86,475.66,472.83,468.56
KOTAKBANK,-1.08,1875.0,1849.15,1856.55,1860.23,1871.31,1886.08,1897.16,1845.46,1834.38,1819.61
LALPATHLAB,-1.2,2361.75,2314.95,2326.3,2334.33,2353.71,2381.13,2400.51,2306.91,2287.53,2260.11
LAURUSLABS,4.2,359.5,334.15,352.0,348.55,362.95,373.9,388.3,337.6,323.2,312.25
LICHSGFIN,0.96,419.3,411.6,417.4,416.1,420.6,423.8,428.3,412.9,408.4,405.2
LT,1.2,2690.0,2631.1,2681.35,2667.48,2703.86,2726.38,2762.76,2644.96,2608.58,2586.06
LTIM,0.98,4904.0,4801.0,4891.65,4865.55,4930.1,4968.55,5033.1,4827.1,4762.55,4724.1
LTTS,0.5,4080.0,4023.2,4036.25,4046.48,4069.76,4103.28,4126.56,4012.96,3989.68,3956.16
LUPIN,1.18,992.0,972.05,985.45,983.17,994.29,1003.12,1014.24,974.34,963.22,954.39
MANAPPURAM,0.83,141.2,137.85,139.1,139.38,140.91,142.73,144.26,137.56,136.03,134.21
MARICO,-2.4,577.0,557.2,560.55,564.92,572.64,584.72,592.44,552.84,545.12,533.04
MARUTI,1.56,9837.7,9606.0,9820.75,9754.82,9903.64,9986.52,10135.34,9671.94,9523.12,9440.24
MCDOWELL-N,0.4,1019.75,1004.45,1015.85,1013.35,1022.25,1028.65,1037.55,1006.95,998.05,991.65
MCX,-0.56,1679.8,1635.0,1661.2,1658.67,1682.34,1703.47,1727.14,1637.54,1613.87,1592.74
METROPOLIS,-1.37,1417.95,1362.35,1371.5,1383.93,1405.51,1439.53,1461.11,1349.91,1328.33,1294.31
MFSL,0.01,825.45,805.9,814.75,815.37,824.84,834.92,844.39,805.29,795.82,785.74
MGL,0.56,1137.0,1107.5,1118.3,1120.93,1134.36,1150.43,1163.86,1104.86,1091.43,1075.36
MOTHERSON,0.82,98.75,96.65,98.3,97.9,99.15,100.0,101.25,97.05,95.8,94.95
MPHASIS,1.98,2300.0,2249.55,2294.95,2281.5,2313.45,2331.95,2363.9,2263.0,2231.05,2212.55
MRF,0.41,103298.85,102100.0,102956.25,102785.03,103470.06,103983.88,104668.91,102271.21,101586.18,101072.36
MUTHOOTFIN,1.53,1358.0,1321.9,1350.4,1343.43,1364.96,1379.53,1401.06,1328.86,1307.33,1292.76
NATIONALUM,-0.1,97.0,94.8,95.25,95.68,96.56,97.88,98.76,94.36,93.48,92.16
NAUKRI,0.17,4644.0,4570.0,4587.1,4600.37,4630.74,4674.37,4704.74,4556.74,4526.37,4482.74
NAVINFLUOR,-0.15,4350.0,4206.65,4264.75,4273.8,4340.95,4417.15,4484.3,4197.6,4130.45,4054.25
NESTLEIND,0.32,22654.0,22429.7,22553.3,22545.67,22661.64,22769.97,22885.94,22437.34,22321.37,22213.04
NMDC,4.18,117.55,112.8,117.25,115.87,118.94,120.62,123.69,114.19,111.12,109.44
NTPC,3.98,218.95,209.65,218.35,215.65,221.65,224.95,230.95,212.35,206.35,203.05
OBEROIRLTY,0.0,1124.5,1106.25,1119.55,1116.77,1127.29,1135.02,1145.54,1109.04,1098.52,1090.79
OFSS,1.76,3898.9,3825.0,3886.0,3869.97,3914.94,3943.87,3988.84,3841.04,3796.07,3767.14
ONGC,3.06,177.5,171.4,177.05,175.32,179.24,181.42,185.34,173.14,169.22,167.04
PAGEIND,1.32,38432.0,36500.05,37805.05,37579.03,38658.01,39510.98,40589.96,36726.06,35647.08,34794.11
PEL,-5.7,1078.0,985.45,1011.75,1025.07,1064.69,1117.62,1157.24,972.14,932.52,879.59
PERSISTENT,1.01,4758.0,4691.1,4744.05,4731.05,4771.0,4797.95,4837.9,4704.1,4664.15,4637.2
PETRONET,1.9,234.75,228.5,233.55,232.27,236.04,238.52,242.29,229.79,226.02,223.54
PFC,2.17,262.0,254.0,261.4,259.13,264.26,267.13,272.26,256.26,251.13,248.26
PIDILITIND,-0.03,2626.85,2590.2,2614.95,2610.67,2631.14,2647.32,2667.79,2594.49,2574.02,2557.84
PIIND,0.8,3635.0,3455.0,3615.7,3568.57,3682.14,3748.57,3862.14,3502.14,3388.57,3322.14
PNB,-0.16,62.5,61.7,61.85,62.02,62.34,62.82,63.14,61.54,61.22,60.74
POLYCAB,1.5,4876.95,4735.05,4816.8,4809.6,4884.15,4951.5,5026.05,4742.25,4667.7,4600.35
POWERGRID,3.04,267.0,259.15,266.05,264.07,268.99,271.92,276.84,261.14,256.22,253.29
PVRINOX,1.84,1577.5,1525.55,1557.1,1553.38,1581.21,1605.33,1633.16,1529.26,1501.43,1477.31
RAIN,1.37,171.55,168.1,170.4,170.02,171.94,173.47,175.39,168.49,166.57,165.04
RAMCOCEM,0.64,913.75,880.55,886.2,893.5,906.45,926.7,939.65,873.25,860.3,840.05
RBLBANK,-2.67,238.8,227.0,227.85,231.22,235.44,243.02,247.24,223.64,219.42,211.84
RECLTD,4.48,203.85,193.05,202.95,199.95,206.85,210.75,217.65,196.05,189.15,185.25
RELIANCE,0.85,2553.9,2517.95,2549.25,2540.37,2562.79,2576.32,2598.74,2526.84,2504.42,2490.89
SAIL,2.05,95.1,93.05,94.6,94.25,95.45,96.3,97.5,93.4,92.2,91.35
SBICARD,-0.22,857.0,825.2,855.35,845.85,866.5,877.65,898.3,834.7,814.05,802.9
SBILIFE,-0.59,1296.95,1270.0,1282.15,1283.03,1296.06,1309.98,1323.01,1269.11,1256.08,1242.16
SBIN,0.67,621.0,614.5,620.2,618.57,622.64,625.07,629.14,616.14,612.07,609.64
SHREECEM,0.25,24299.0,23800.0,24108.4,24069.13,24338.26,24568.13,24837.26,23839.26,23570.13,23340.26
SHRIRAMFIN,4.14,1898.0,1818.05,1893.15,1869.73,1921.41,1949.68,2001.36,1841.46,1789.78,1761.51
SIEMENS,3.25,4068.85,3902.5,3983.0,3984.78,4067.06,4151.13,4233.41,3900.71,3818.43,3734.36
SRF,0.02,2187.9,2160.9,2170.55,2173.12,2185.34,2200.12,2212.34,2158.34,2146.12,2131.34
SUNPHARMA,0.43,1145.0,1127.0,1143.4,1138.47,1149.94,1156.47,1167.94,1131.94,1120.47,1113.94
SUNTV,-0.27,549.15,540.0,541.6,543.58,547.16,552.73,556.31,538.01,534.43,528.86
SYNGENE,-3.49,824.9,793.0,796.1,804.67,816.34,836.57,848.24,784.44,772.77,752.54
TATACHEM,0.79,1071.8,1051.05,1059.35,1060.73,1070.41,1081.48,1091.16,1049.66,1039.98,1028.91
TATACOMM,1.37,1803.5,1755.0,1796.15,1784.88,1814.76,1833.38,1863.26,1766.26,1736.38,1717.76
TATACONSUM,-0.01,860.85,852.5,859.3,857.55,862.6,865.9,870.95,854.25,849.2,845.9
TATAMOTORS,1.42,645.55,635.9,644.3,641.92,647.94,651.57,657.59,638.29,632.27,628.64
TATAPOWER,0.87,238.9,235.2,236.7,236.93,238.66,240.63,242.36,234.96,233.23,231.26
TATASTEEL,2.11,123.85,120.6,123.15,122.53,124.46,125.78,127.71,121.21,119.28,117.96
TCS,1.97,3426.65,3360.9,3421.45,3403.0,3445.1,3468.75,3510.85,3379.35,3337.25,3313.6
TECHM,2.24,1119.0,1087.15,1115.5,1107.22,1127.29,1139.07,1159.14,1095.44,1075.37,1063.59
TITAN,0.57,3017.95,2950.0,3004.05,2990.67,3031.34,3058.62,3099.29,2963.39,2922.72,2895.44
TORNTPHARM,0.63,2014.8,1909.0,2002.85,1975.55,2042.1,2081.35,2147.9,1936.3,1869.75,1830.5
TORNTPOWER,0.74,682.0,665.2,676.75,674.65,684.1,691.45,700.9,667.3,657.85,650.5
TRENT,1.53,1764.0,1731.05,1757.1,1750.72,1770.39,1783.67,1803.34,1737.44,1717.77,1704.49
TVSMOTOR,1.39,1379.45,1347.3,1376.7,1367.82,1388.34,1399.97,1420.49,1356.19,1335.67,1324.04
UBL,-1.92,1563.65,1524.0,1540.25,1542.63,1561.26,1582.28,1600.91,1521.61,1502.98,1481.96
ULTRACEMCO,0.14,8410.0,8301.55,8318.15,8343.23,8384.91,8451.68,8493.36,8276.46,8234.78,8168.01
UPL,-0.07,631.0,621.0,624.7,625.57,630.14,635.57,640.14,620.14,615.57,610.14
VEDL,-1.0,281.85,275.7,276.0,277.85,280.0,284.0,286.15,273.85,271.7,267.7
VOLTAS,2.23,781.95,761.5,780.1,774.52,787.54,794.97,807.99,767.09,754.07,746.64
WHIRLPOOL,1.65,1465.0,1440.05,1459.25,1454.77,1469.49,1479.72,1494.44,1444.54,1429.82,1419.59
WIPRO,1.58,406.0,398.95,405.05,403.33,407.71,410.38,414.76,400.66,396.28,393.61
ZEEL,-1.14,246.85,240.5,242.35,243.23,245.96,249.58,252.31,239.61,236.88,233.26
ZYDUSLIFE,-1.29,643.95,626.85,632.25,634.35,641.85,651.45,658.95,624.75,617.25,607.65
FORTIS,3.16,352.5,334.4,345.85,344.25,354.1,362.35,372.2,336.0,326.15,317.9
GLAND,1.2,1393.95,1282.0,1307.55,1327.83,1373.66,1439.78,1485.61,1261.71,1215.88,1149.76
HINDZINC,0.56,323.0,318.2,321.95,321.05,323.9,325.85,328.7,319.1,316.25,314.3
IDFCFIRSTB,3.87,88.3,84.05,87.2,86.52,88.99,90.77,93.24,84.74,82.27,80.49
INDIANB,0.68,349.5,339.95,346.9,345.45,350.95,355.0,360.5,341.4,335.9,331.85
IRFC,8.99,38.55,35.15,38.2,37.3,39.45,40.7,42.85,36.05,33.9,32.65
PRESTIGE,-0.29,599.1,583.0,588.6,590.23,597.46,606.33,613.56,581.36,574.13,565.26
UNIONBANK,-1.17,90.55,88.3,89.0,89.28,90.26,91.53,92.51,88.01,87.03,85.76
VBL,0.02,807.55,795.5,804.4,802.48,809.46,814.53,821.51,797.41,790.43,785.36
SONACOMS,0.88,575.3,555.8,570.1,567.07,578.34,586.57,597.84,558.84,547.57,539.34
